rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral,A_forward,A_unit_forward,n_forward,Ea_forward,Ea_unit_forward,T0_forward,T0_unit_forward,Tmin_forward,Tmin_unit_forward,Tmax_forward,Tmax_unit_forward,dA_forward,dn_forward,dEa_forward,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol,A_reverse,A_unit_reverse,n_reverse,Ea_reverse,Ea_unit_reverse,T0_reverse,T0_unit_reverse,Tmin_reverse,Tmin_unit_reverse,Tmax_reverse,Tmax_unit_reverse,dA_reverse,dn_reverse,dEa_reverse,group
rmg_rxn_15653,1.252795431506571,1.355546976520059,170.3504370315276,352.3563018093429,317.3425959356859,0.00464875,cm^3/(mol*s),4.24212,8.57278,kJ/mol,1.0,K,300.0,K,3000.0,K,1.51446,0.0540622,0.309167,15.04,47.8,0.0,0.084279,cm^3/(mol*s),4.25843,25.9857,kJ/mol,1.0,K,300.0,K,3000.0,K,1.85355,0.0803784,0.459662,ZEUS
rmg_rxn_16575,1.337066976023794,1.3857171968407032,170.0972603196319,343.6273134948828,321.5014888004468,9.54555e-06,cm^3/(mol*s),5.0097,27.7015,kJ/mol,1.0,K,300.0,K,3000.0,K,2.26371,0.106416,0.608561,0.0,51.27,9.15,3.04478e-05,cm^3/(mol*s),4.79513,19.1767,kJ/mol,1.0,K,300.0,K,3000.0,K,2.13777,0.0989597,0.565923,ZEUS
rxn_252,1.0040915945226512,1.261442171849559,177.8384508529608,-10.0,178.5977479599808,13999.4,cm^3/(mol*s),2.9311,17.6033,kJ/mol,1.0,K,300.0,K,3000.0,K,1.6882,0.0682076,0.39006,56.83,91.5,0.0,59.2712,cm^3/(mol*s),3.15805,68.8312,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24819,0.0288756,0.165132,ZEUS
rxn_13,1.3302899834714654,1.3672871580586732,178.89451483467116,263.202581359302,81.33465013182602,9.95923e-06,cm^3/(mol*s),4.51024,9.13332,kJ/mol,1.0,K,300.0,K,3000.0,K,1.67895,0.0674917,0.385967,27.96,57.27,0.0,7.01139e-06,cm^3/(mol*s),4.41299,38.6579,kJ/mol,1.0,K,300.0,K,3000.0,K,1.62017,0.06285,0.359422,ZEUS
rmg_rxn_689,1.354889275858633,1.3622657031972445,178.7692646261954,254.19466991828045,358.6780353774941,3.83892e-07,cm^3/(mol*s),5.04156,22.4123,kJ/mol,1.0,K,300.0,K,3000.0,K,2.49726,0.119205,0.681702,10.4,58.75,0.0,4.09595e-07,cm^3/(mol*s),5.06242,32.7232,kJ/mol,1.0,K,300.0,K,3000.0,K,2.49682,0.119182,0.68157,ATLAS
rxn_1883,1.2664943111425946,1.4315690130665597,173.1701490594281,215.65136099288972,198.91792379832228,5.65352e-05,cm^3/(mol*s),4.68655,33.5726,kJ/mol,1.0,K,300.0,K,3000.0,K,2.19529,0.102418,0.585703,23.44,77.03,0.0,2.8678e-05,cm^3/(mol*s),4.82411,56.3468,kJ/mol,1.0,K,300.0,K,3000.0,K,2.26699,0.106605,0.609642,ZEUS
rmg_rxn_16765,1.214602038510448,1.2848642591481565,170.79934362948904,359.9750296368837,180.0243034818658,0.412526,cm^3/(mol*s),4.02707,4.14826,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52217,0.0547237,0.31295,19.27,43.19,0.0,0.00716016,cm^3/(mol*s),4.26249,20.7958,kJ/mol,1.0,K,300.0,K,3000.0,K,1.36278,0.0403164,0.230558,ZEUS
rmg_rxn_317,1.2054527355818905,1.3731399873550227,174.07772018789876,90.05975224030806,42.06166311236081,0.545635,cm^3/(mol*s),3.45629,-0.585896,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03913,0.00499894,0.0285875,30.87,37.29,0.0,0.245091,cm^3/(mol*s),3.38708,28.7877,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08332,0.0104241,0.0596125,ATLAS
rmg_rxn_1137,1.1652165778882568,1.170763378610197,180.0,-10.0,180.0,0.00207676,cm^3/(mol*s),4.62088,6.0363,kJ/mol,1.0,K,300.0,K,3000.0,K,2.99681,0.142957,0.817531,94.57,136.79,0.0,3.37456e-06,cm^3/(mol*s),4.99733,96.3481,kJ/mol,1.0,K,300.0,K,3000.0,K,2.45844,0.117165,0.670032,ATLAS
rxn_547,1.2868446923087136,1.4204597556278735,176.48243163181948,146.99014385856466,124.96792953550931,0.0460486,cm^3/(mol*s),3.99014,63.3376,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23481,0.0274721,0.157105,0.0,75.39,60.26,0.0006146,cm^3/(mol*s),3.9945,0.730417,kJ/mol,1.0,K,300.0,K,3000.0,K,1.21744,0.0256265,0.146551,ZEUS
rxn_840,1.2563863689745849,1.45604600910182,176.80305948590453,270.6326614234908,15.488262190421674,0.256515,cm^3/(mol*s),4.38018,87.9974,kJ/mol,1.0,K,300.0,K,3000.0,K,1.56728,0.0585275,0.334702,0.0,106.06,75.83,0.263321,cm^3/(mol*s),4.20404,11.9571,kJ/mol,1.0,K,300.0,K,3000.0,K,1.48733,0.0517071,0.295699,ZEUS
rxn_1965,1.3450653823928718,1.3484717955930063,174.02172059156314,276.7774720230499,105.75830420650868,1.04598e-07,cm^3/(mol*s),5.1561,51.2467,kJ/mol,1.0,K,300.0,K,3000.0,K,2.87833,0.137703,0.787484,0.0,77.54,24.49,9.03568e-07,cm^3/(mol*s),5.31794,28.832,kJ/mol,1.0,K,300.0,K,3000.0,K,2.93296,0.140152,0.801489,ZEUS
rxn_178,1.3152024285900823,1.3446315712437955,175.62502069637213,254.87948829432335,25.822654102674644,0.00581666,cm^3/(mol*s),4.55181,13.5719,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75384,0.0731762,0.418474,50.11,82.46,0.0,0.0107138,cm^3/(mol*s),4.46496,63.2747,kJ/mol,1.0,K,300.0,K,3000.0,K,1.69068,0.0683986,0.391153,ZEUS
rxn_420,1.2457218870925342,1.4662851794771443,172.90824619462288,50.40033458844934,38.34236688910759,0.372371,cm^3/(mol*s),3.64118,-2.67657,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06508,0.0082122,0.0469633,62.87,68.8,0.0,0.105716,cm^3/(mol*s),3.71486,58.8726,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09556,0.0118871,0.0679792,ZEUS
rxn_695,1.164622639292451,1.2309317550273322,146.72916023916218,326.3829002005454,291.7058384775999,828.424,cm^3/(mol*s),3.01415,-3.15962,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03124,0.00400669,0.0229131,23.59,34.83,0.0,274.227,cm^3/(mol*s),3.2183,20.1674,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04169,0.00532063,0.0304272,ZEUS
rxn_607,1.2744808954129214,1.4550975414235163,179.53265945336415,143.03962029298165,234.81125264713924,0.00126139,cm^3/(mol*s),4.01503,100.732,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23682,0.0276845,0.15832,0.0,112.76,98.65,0.00135169,cm^3/(mol*s),3.86757,2.17112,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18206,0.0217854,0.124585,ZEUS
