rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment
rxn_1896,k_for (TST+T),0.0040702,cm^3/(mol*s),4.20338,111.587,kJ/mol,1.0 K,300.0 K,3000.0 K,1.3441,0.0385181,0.220274,"Fitted to 50 data points; dA = *|/ 1.3441, dn = +|- 0.0385181, dEa = +|- 0.220274 kJ/mol"
rxn_1826,k_rev (TST),14.3786,cm^3/(mol*s),3.36417,41.7609,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07561,0.00949433,0.0542955,"Fitted to 50 data points; dA = *|/ 1.07561, dn = +|- 0.00949433, dEa = +|- 0.0542955 kJ/mol"
rxn_1826,k_rev (TST+T),4.06157e-05,cm^3/(mol*s),4.91407,23.5639,kJ/mol,1.0 K,300.0 K,3000.0 K,2.34894,0.11123,0.636092,"Fitted to 50 data points; dA = *|/ 2.34894, dn = +|- 0.11123, dEa = +|- 0.636092 kJ/mol"
rxn_1826,k_for (TST+T),5.6669e-06,cm^3/(mol*s),5.08286,71.1454,kJ/mol,1.0 K,300.0 K,3000.0 K,2.52939,0.12087,0.691224,"Fitted to 50 data points; dA = *|/ 2.52939, dn = +|- 0.12087, dEa = +|- 0.691224 kJ/mol"
rxn_940,k_rev (TST),0.452609,cm^3/(mol*s),3.372,19.2178,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03403,0.00435925,0.0249293,"Fitted to 50 data points; dA = *|/ 1.03403, dn = +|- 0.00435925, dEa = +|- 0.0249293 kJ/mol"
rxn_940,k_rev (TST+T),0.00027681,cm^3/(mol*s),4.26169,7.37049,kJ/mol,1.0 K,300.0 K,3000.0 K,1.48794,0.0517605,0.296004,"Fitted to 50 data points; dA = *|/ 1.48794, dn = +|- 0.0517605, dEa = +|- 0.296004 kJ/mol"
rxn_940,k_for (TST+T),0.000550031,cm^3/(mol*s),4.43901,83.3897,kJ/mol,1.0 K,300.0 K,3000.0 K,1.54893,0.056993,0.325927,"Fitted to 50 data points; dA = *|/ 1.54893, dn = +|- 0.056993, dEa = +|- 0.325927 kJ/mol"
rxn_739,k_rev (TST),3.31481,cm^3/(mol*s),3.41594,73.757,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03843,0.00491181,0.0280893,"Fitted to 50 data points; dA = *|/ 1.03843, dn = +|- 0.00491181, dEa = +|- 0.0280893 kJ/mol"
rxn_739,k_rev (TST+T),3.3589e-05,cm^3/(mol*s),4.80731,56.7691,kJ/mol,1.0 K,300.0 K,3000.0 K,2.09619,0.0964015,0.551294,"Fitted to 50 data points; dA = *|/ 2.09619, dn = +|- 0.0964015, dEa = +|- 0.551294 kJ/mol"
rxn_739,k_for (TST+T),7.09492e-06,cm^3/(mol*s),4.74314,16.0645,kJ/mol,1.0 K,300.0 K,3000.0 K,2.04324,0.0930695,0.532239,"Fitted to 50 data points; dA = *|/ 2.04324, dn = +|- 0.0930695, dEa = +|- 0.532239 kJ/mol"
rxn_1652,k_rev (TST),12.3741,cm^3/(mol*s),3.32864,44.5397,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06816,0.00858898,0.049118,"Fitted to 50 data points; dA = *|/ 1.06816, dn = +|- 0.00858898, dEa = +|- 0.049118 kJ/mol"
rxn_1652,k_rev (TST+T),0.00351881,cm^3/(mol*s),4.31842,32.7991,kJ/mol,1.0 K,300.0 K,3000.0 K,1.70009,0.0691221,0.39529,"Fitted to 50 data points; dA = *|/ 1.70009, dn = +|- 0.0691221, dEa = +|- 0.39529 kJ/mol"
rxn_1652,k_for (TST+T),0.00526566,cm^3/(mol*s),4.38675,96.5889,kJ/mol,1.0 K,300.0 K,3000.0 K,1.76251,0.0738185,0.422148,"Fitted to 50 data points; dA = *|/ 1.76251, dn = +|- 0.0738185, dEa = +|- 0.422148 kJ/mol"
rxn_1890,k_rev (TST),0.116553,cm^3/(mol*s),3.38159,8.98626,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04763,0.00606125,0.0346626,"Fitted to 50 data points; dA = *|/ 1.04763, dn = +|- 0.00606125, dEa = +|- 0.0346626 kJ/mol"
rxn_1890,k_rev (TST+T),0.00313678,cm^3/(mol*s),3.81424,2.85765,kJ/mol,1.0 K,300.0 K,3000.0 K,1.165,0.0198924,0.113759,"Fitted to 50 data points; dA = *|/ 1.165, dn = +|- 0.0198924, dEa = +|- 0.113759 kJ/mol"
rxn_1890,k_for (TST+T),0.00249867,cm^3/(mol*s),4.01021,89.9694,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22353,0.0262767,0.150269,"Fitted to 50 data points; dA = *|/ 1.22353, dn = +|- 0.0262767, dEa = +|- 0.150269 kJ/mol"
rxn_1945,k_rev (TST),2.99916,cm^3/(mol*s),3.47041,42.7117,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03391,0.00434363,0.02484,"Fitted to 50 data points; dA = *|/ 1.03391, dn = +|- 0.00434363, dEa = +|- 0.02484 kJ/mol"
rxn_1945,k_rev (TST+T),4.03239e-05,cm^3/(mol*s),4.82804,26.1156,kJ/mol,1.0 K,300.0 K,3000.0 K,2.1587,0.100229,0.573181,"Fitted to 50 data points; dA = *|/ 2.1587, dn = +|- 0.100229, dEa = +|- 0.573181 kJ/mol"
rxn_1945,k_for (TST+T),0.000243738,cm^3/(mol*s),4.86571,23.0545,kJ/mol,1.0 K,300.0 K,3000.0 K,2.14424,0.0993534,0.568175,"Fitted to 50 data points; dA = *|/ 2.14424, dn = +|- 0.0993534, dEa = +|- 0.568175 kJ/mol"
rxn_100,k_rev (TST),421.499,cm^3/(mol*s),3.226,100.459,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16946,0.0203902,0.116606,"Fitted to 50 data points; dA = *|/ 1.16946, dn = +|- 0.0203902, dEa = +|- 0.116606 kJ/mol"
rxn_100,k_rev (TST+T),0.371906,cm^3/(mol*s),4.07223,89.3223,kJ/mol,1.0 K,300.0 K,3000.0 K,1.28574,0.0327371,0.187214,"Fitted to 50 data points; dA = *|/ 1.28574, dn = +|- 0.0327371, dEa = +|- 0.187214 kJ/mol"
rxn_100,k_for (TST+T),0.0872079,cm^3/(mol*s),4.13101,5.40546,kJ/mol,1.0 K,300.0 K,3000.0 K,1.37521,0.0414988,0.23732,"Fitted to 50 data points; dA = *|/ 1.37521, dn = +|- 0.0414988, dEa = +|- 0.23732 kJ/mol"
rxn_740,k_rev (TST),2.61949,cm^3/(mol*s),3.41366,70.8127,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04233,0.0054003,0.0308828,"Fitted to 50 data points; dA = *|/ 1.04233, dn = +|- 0.0054003, dEa = +|- 0.0308828 kJ/mol"
rxn_740,k_rev (TST+T),3.88805e-05,cm^3/(mol*s),4.75861,54.3384,kJ/mol,1.0 K,300.0 K,3000.0 K,2.02832,0.0921149,0.52678,"Fitted to 50 data points; dA = *|/ 2.02832, dn = +|- 0.0921149, dEa = +|- 0.52678 kJ/mol"
rxn_740,k_for (TST+T),8.80652e-06,cm^3/(mol*s),4.68777,15.5995,kJ/mol,1.0 K,300.0 K,3000.0 K,1.97587,0.0887023,0.507264,"Fitted to 50 data points; dA = *|/ 1.97587, dn = +|- 0.0887023, dEa = +|- 0.507264 kJ/mol"
rxn_277,k_rev (TST),34.14,cm^3/(mol*s),3.35738,16.6602,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14268,0.0173728,0.09935,"Fitted to 50 data points; dA = *|/ 1.14268, dn = +|- 0.0173728, dEa = +|- 0.09935 kJ/mol"
rxn_277,k_rev (TST+T),2.84658,cm^3/(mol*s),3.65241,11.5176,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04645,0.00591325,0.0338162,"Fitted to 50 data points; dA = *|/ 1.04645, dn = +|- 0.00591325, dEa = +|- 0.0338162 kJ/mol"
rxn_277,k_for (TST+T),1569.58,cm^3/(mol*s),3.29091,-1.46601,kJ/mol,1.0 K,300.0 K,3000.0 K,1.10841,0.0134063,0.0766669,"Fitted to 50 data points; dA = *|/ 1.10841, dn = +|- 0.0134063, dEa = +|- 0.0766669 kJ/mol"
rxn_251,k_rev (TST),133.086,cm^3/(mol*s),3.43269,95.7305,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08498,0.0106235,0.0607528,"Fitted to 50 data points; dA = *|/ 1.08498, dn = +|- 0.0106235, dEa = +|- 0.0607528 kJ/mol"
rxn_251,k_rev (TST+T),0.000846164,cm^3/(mol*s),4.88158,78.3006,kJ/mol,1.0 K,300.0 K,3000.0 K,2.1039,0.0968797,0.554028,"Fitted to 50 data points; dA = *|/ 2.1039, dn = +|- 0.0968797, dEa = +|- 0.554028 kJ/mol"
rxn_251,k_for (TST+T),0.00447053,cm^3/(mol*s),4.68953,16.0113,kJ/mol,1.0 K,300.0 K,3000.0 K,2.01785,0.0914403,0.522922,"Fitted to 50 data points; dA = *|/ 2.01785, dn = +|- 0.0914403, dEa = +|- 0.522922 kJ/mol"
rxn_954,k_rev (TST),53.6443,cm^3/(mol*s),3.52524,55.1522,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04422,0.00563561,0.0322285,"Fitted to 50 data points; dA = *|/ 1.04422, dn = +|- 0.00563561, dEa = +|- 0.0322285 kJ/mol"
rxn_954,k_rev (TST+T),0.00198772,cm^3/(mol*s),4.75895,39.8829,kJ/mol,1.0 K,300.0 K,3000.0 K,1.98559,0.0893411,0.510917,"Fitted to 50 data points; dA = *|/ 1.98559, dn = +|- 0.0893411, dEa = +|- 0.510917 kJ/mol"
rxn_954,k_for (TST+T),0.00319893,cm^3/(mol*s),4.56443,16.3884,kJ/mol,1.0 K,300.0 K,3000.0 K,1.8484,0.0800156,0.457587,"Fitted to 50 data points; dA = *|/ 1.8484, dn = +|- 0.0800156, dEa = +|- 0.457587 kJ/mol"
rxn_1848,k_rev (TST),6.48192,cm^3/(mol*s),3.33233,67.2187,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0743,0.00933546,0.0533869,"Fitted to 50 data points; dA = *|/ 1.0743, dn = +|- 0.00933546, dEa = +|- 0.0533869 kJ/mol"
rxn_1848,k_rev (TST+T),0.0017609,cm^3/(mol*s),4.32395,54.7515,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5804,0.0596133,0.340912,"Fitted to 50 data points; dA = *|/ 1.5804, dn = +|- 0.0596133, dEa = +|- 0.340912 kJ/mol"
rxn_1848,k_for (TST+T),0.000408711,cm^3/(mol*s),4.60527,14.8071,kJ/mol,1.0 K,300.0 K,3000.0 K,1.72437,0.0709688,0.405851,"Fitted to 50 data points; dA = *|/ 1.72437, dn = +|- 0.0709688, dEa = +|- 0.405851 kJ/mol"
rxn_569,k_rev (TST),0.0352107,cm^3/(mol*s),3.452,20.7262,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05163,0.00655727,0.0374992,"Fitted to 50 data points; dA = *|/ 1.05163, dn = +|- 0.00655727, dEa = +|- 0.0374992 kJ/mol"
rxn_569,k_rev (TST+T),1.2982e-05,cm^3/(mol*s),4.40355,8.06117,kJ/mol,1.0 K,300.0 K,3000.0 K,1.57937,0.0595284,0.340427,"Fitted to 50 data points; dA = *|/ 1.57937, dn = +|- 0.0595284, dEa = +|- 0.340427 kJ/mol"
rxn_569,k_for (TST+T),0.000955546,cm^3/(mol*s),4.3445,35.4719,kJ/mol,1.0 K,300.0 K,3000.0 K,1.54322,0.0565122,0.323178,"Fitted to 50 data points; dA = *|/ 1.54322, dn = +|- 0.0565122, dEa = +|- 0.323178 kJ/mol"
rxn_1110,k_rev (TST),2.22263,cm^3/(mol*s),3.44155,92.7333,kJ/mol,1.0 K,300.0 K,3000.0 K,1.02952,0.00378918,0.0216693,"Fitted to 50 data points; dA = *|/ 1.02952, dn = +|- 0.00378918, dEa = +|- 0.0216693 kJ/mol"
rxn_1110,k_rev (TST+T),0.00756115,cm^3/(mol*s),4.12644,83.8887,kJ/mol,1.0 K,300.0 K,3000.0 K,1.4155,0.0452596,0.258827,"Fitted to 50 data points; dA = *|/ 1.4155, dn = +|- 0.0452596, dEa = +|- 0.258827 kJ/mol"
rxn_1110,k_for (TST+T),0.013417,cm^3/(mol*s),4.01308,11.2605,kJ/mol,1.0 K,300.0 K,3000.0 K,1.34506,0.0386116,0.220809,"Fitted to 50 data points; dA = *|/ 1.34506, dn = +|- 0.0386116, dEa = +|- 0.220809 kJ/mol"
rxn_1931,k_rev (TST),0.0720952,cm^3/(mol*s),3.51463,40.6807,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0405,0.00517131,0.0295733,"Fitted to 50 data points; dA = *|/ 1.0405, dn = +|- 0.00517131, dEa = +|- 0.0295733 kJ/mol"
rxn_1931,k_rev (TST+T),1.43437e-06,cm^3/(mol*s),4.82343,24.4024,kJ/mol,1.0 K,300.0 K,3000.0 K,2.07627,0.0951581,0.544183,"Fitted to 50 data points; dA = *|/ 2.07627, dn = +|- 0.0951581, dEa = +|- 0.544183 kJ/mol"
rxn_1931,k_for (TST+T),9.45217e-06,cm^3/(mol*s),4.7074,18.875,kJ/mol,1.0 K,300.0 K,3000.0 K,1.98226,0.0891231,0.50967,"Fitted to 50 data points; dA = *|/ 1.98226, dn = +|- 0.0891231, dEa = +|- 0.50967 kJ/mol"
rxn_685,k_rev (TST),717.347,cm^3/(mol*s),3.38205,59.4875,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08026,0.010056,0.0575073,"Fitted to 50 data points; dA = *|/ 1.08026, dn = +|- 0.010056, dEa = +|- 0.0575073 kJ/mol"
rxn_685,k_rev (TST+T),0.00280527,cm^3/(mol*s),4.8878,40.9356,kJ/mol,1.0 K,300.0 K,3000.0 K,2.11958,0.0978473,0.559562,"Fitted to 50 data points; dA = *|/ 2.11958, dn = +|- 0.0978473, dEa = +|- 0.559562 kJ/mol"
rxn_685,k_for (TST+T),0.00599197,cm^3/(mol*s),4.6676,11.4538,kJ/mol,1.0 K,300.0 K,3000.0 K,1.87782,0.0820731,0.469353,"Fitted to 50 data points; dA = *|/ 1.87782, dn = +|- 0.0820731, dEa = +|- 0.469353 kJ/mol"
rxn_189,k_rev (TST),961.725,cm^3/(mol*s),3.11124,2.06493,kJ/mol,1.0 K,300.0 K,3000.0 K,1.21535,0.0254032,0.145274,"Fitted to 50 data points; dA = *|/ 1.21535, dn = +|- 0.0254032, dEa = +|- 0.145274 kJ/mol"
rxn_189,k_rev (TST+T),20.5445,cm^3/(mol*s),3.56577,-5.55598,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05962,0.00754338,0.0431385,"Fitted to 50 data points; dA = *|/ 1.05962, dn = +|- 0.00754338, dEa = +|- 0.0431385 kJ/mol"
rxn_189,k_for (TST+T),1.71298,cm^3/(mol*s),4.2185,89.0878,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22838,0.0267918,0.153215,"Fitted to 50 data points; dA = *|/ 1.22838, dn = +|- 0.0267918, dEa = +|- 0.153215 kJ/mol"
rxn_1992,k_rev (TST),3.82191,cm^3/(mol*s),3.4286,71.4267,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03211,0.00411608,0.0235387,"Fitted to 50 data points; dA = *|/ 1.03211, dn = +|- 0.00411608, dEa = +|- 0.0235387 kJ/mol"
rxn_1992,k_rev (TST+T),1.04022e-05,cm^3/(mol*s),4.98515,53.4614,kJ/mol,1.0 K,300.0 K,3000.0 K,2.58553,0.12373,0.707575,"Fitted to 50 data points; dA = *|/ 2.58553, dn = +|- 0.12373, dEa = +|- 0.707575 kJ/mol"
rxn_1992,k_for (TST+T),9.06648e-06,cm^3/(mol*s),4.80992,31.8974,kJ/mol,1.0 K,300.0 K,3000.0 K,2.43588,0.115964,0.663166,"Fitted to 50 data points; dA = *|/ 2.43588, dn = +|- 0.115964, dEa = +|- 0.663166 kJ/mol"
rxn_1942,k_rev (TST),0.0460982,cm^3/(mol*s),3.48673,18.1268,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04297,0.00547948,0.0313357,"Fitted to 50 data points; dA = *|/ 1.04297, dn = +|- 0.00547948, dEa = +|- 0.0313357 kJ/mol"
rxn_1942,k_rev (TST+T),3.60971e-05,cm^3/(mol*s),4.34545,6.35327,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5047,0.0532199,0.30435,"Fitted to 50 data points; dA = *|/ 1.5047, dn = +|- 0.0532199, dEa = +|- 0.30435 kJ/mol"
rxn_1942,k_for (TST+T),5.57155e-05,cm^3/(mol*s),4.33459,53.8843,kJ/mol,1.0 K,300.0 K,3000.0 K,1.49009,0.0519492,0.297083,"Fitted to 50 data points; dA = *|/ 1.49009, dn = +|- 0.0519492, dEa = +|- 0.297083 kJ/mol"
rxn_1283,k_rev (TST),0.970472,cm^3/(mol*s),3.37532,38.5243,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03216,0.00412332,0.0235801,"Fitted to 50 data points; dA = *|/ 1.03216, dn = +|- 0.00412332, dEa = +|- 0.0235801 kJ/mol"
rxn_1283,k_rev (TST+T),1.12648e-05,cm^3/(mol*s),4.75263,22.1349,kJ/mol,1.0 K,300.0 K,3000.0 K,2.1899,0.102098,0.583871,"Fitted to 50 data points; dA = *|/ 2.1899, dn = +|- 0.102098, dEa = +|- 0.583871 kJ/mol"
rxn_1283,k_for (TST+T),2.49789e-05,cm^3/(mol*s),4.99644,67.5766,kJ/mol,1.0 K,300.0 K,3000.0 K,2.27469,0.107046,0.612166,"Fitted to 50 data points; dA = *|/ 2.27469, dn = +|- 0.107046, dEa = +|- 0.612166 kJ/mol"
rxn_1970,k_rev (TST),6.56892,cm^3/(mol*s),3.59848,108.952,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03987,0.00509181,0.0291186,"Fitted to 50 data points; dA = *|/ 1.03987, dn = +|- 0.00509181, dEa = +|- 0.0291186 kJ/mol"
rxn_1970,k_rev (TST+T),0.746148,cm^3/(mol*s),3.85745,105.107,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12908,0.0158134,0.0904325,"Fitted to 50 data points; dA = *|/ 1.12908, dn = +|- 0.0158134, dEa = +|- 0.0904325 kJ/mol"
rxn_1970,k_for (TST+T),0.536145,cm^3/(mol*s),3.69087,-1.29246,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09228,0.0114974,0.0657502,"Fitted to 50 data points; dA = *|/ 1.09228, dn = +|- 0.0114974, dEa = +|- 0.0657502 kJ/mol"
rxn_1561,k_rev (TST),15.3561,cm^3/(mol*s),3.36647,56.2191,kJ/mol,1.0 K,300.0 K,3000.0 K,1.02075,0.00267442,0.0152943,"Fitted to 50 data points; dA = *|/ 1.02075, dn = +|- 0.00267442, dEa = +|- 0.0152943 kJ/mol"
rxn_1561,k_rev (TST+T),0.000331542,cm^3/(mol*s),4.66507,40.0684,kJ/mol,1.0 K,300.0 K,3000.0 K,2.03834,0.0927566,0.53045,"Fitted to 50 data points; dA = *|/ 2.03834, dn = +|- 0.0927566, dEa = +|- 0.53045 kJ/mol"
rxn_1561,k_for (TST+T),3.63607e-05,cm^3/(mol*s),4.94734,17.0574,kJ/mol,1.0 K,300.0 K,3000.0 K,2.11991,0.0978674,0.559677,"Fitted to 50 data points; dA = *|/ 2.11991, dn = +|- 0.0978674, dEa = +|- 0.559677 kJ/mol"
rxn_16,k_rev (TST),7.68284,cm^3/(mol*s),3.40079,91.7992,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04702,0.00598434,0.0342228,"Fitted to 50 data points; dA = *|/ 1.04702, dn = +|- 0.00598434, dEa = +|- 0.0342228 kJ/mol"
rxn_16,k_rev (TST+T),0.000110778,cm^3/(mol*s),4.74861,75.2366,kJ/mol,1.0 K,300.0 K,3000.0 K,1.99511,0.0899646,0.514483,"Fitted to 50 data points; dA = *|/ 1.99511, dn = +|- 0.0899646, dEa = +|- 0.514483 kJ/mol"
rxn_16,k_for (TST+T),2.58097e-05,cm^3/(mol*s),4.66295,13.9402,kJ/mol,1.0 K,300.0 K,3000.0 K,1.92605,0.085376,0.488242,"Fitted to 50 data points; dA = *|/ 1.92605, dn = +|- 0.085376, dEa = +|- 0.488242 kJ/mol"
rxn_16,k_rev (TST),7.69032,cm^3/(mol*s),3.40074,91.7996,kJ/mol,1.0 K,300.0 K,3000.0 K,1.047,0.00598249,0.0342122,"Fitted to 50 data points; dA = *|/ 1.047, dn = +|- 0.00598249, dEa = +|- 0.0342122 kJ/mol"
rxn_16,k_rev (TST+T),0.000110942,cm^3/(mol*s),4.74849,75.2375,kJ/mol,1.0 K,300.0 K,3000.0 K,1.99501,0.089958,0.514445,"Fitted to 50 data points; dA = *|/ 1.99501, dn = +|- 0.089958, dEa = +|- 0.514445 kJ/mol"
rxn_16,k_for (TST+T),2.57642e-05,cm^3/(mol*s),4.66267,13.9351,kJ/mol,1.0 K,300.0 K,3000.0 K,1.92566,0.0853494,0.488089,"Fitted to 50 data points; dA = *|/ 1.92566, dn = +|- 0.0853494, dEa = +|- 0.488089 kJ/mol"
rxn_1124,k_rev (TST),3.38114,cm^3/(mol*s),3.31277,62.6776,kJ/mol,1.0 K,300.0 K,3000.0 K,1.02028,0.00261514,0.0149553,"Fitted to 50 data points; dA = *|/ 1.02028, dn = +|- 0.00261514, dEa = +|- 0.0149553 kJ/mol"
rxn_1124,k_rev (TST+T),1.39063e-05,cm^3/(mol*s),4.81911,45.266,kJ/mol,1.0 K,300.0 K,3000.0 K,2.53102,0.120954,0.691702,"Fitted to 50 data points; dA = *|/ 2.53102, dn = +|- 0.120954, dEa = +|- 0.691702 kJ/mol"
rxn_1124,k_for (TST+T),0.000391376,cm^3/(mol*s),4.55637,37.5022,kJ/mol,1.0 K,300.0 K,3000.0 K,2.57521,0.123208,0.704595,"Fitted to 50 data points; dA = *|/ 2.57521, dn = +|- 0.123208, dEa = +|- 0.704595 kJ/mol"
rxn_275,k_rev (TST),312366.0,cm^3/(mol*s),2.23934,14.4245,kJ/mol,1.0 K,300.0 K,3000.0 K,1.29767,0.0339393,0.194089,"Fitted to 50 data points; dA = *|/ 1.29767, dn = +|- 0.0339393, dEa = +|- 0.194089 kJ/mol"
rxn_275,k_rev (TST+T),12203.0,cm^3/(mol*s),2.62951,9.23126,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08304,0.0103905,0.0594202,"Fitted to 50 data points; dA = *|/ 1.08304, dn = +|- 0.0103905, dEa = +|- 0.0594202 kJ/mol"
rxn_275,k_for (TST+T),23838500.0,cm^3/(mol*s),2.20876,51.6522,kJ/mol,1.0 K,300.0 K,3000.0 K,1.19735,0.0234598,0.13416,"Fitted to 50 data points; dA = *|/ 1.19735, dn = +|- 0.0234598, dEa = +|- 0.13416 kJ/mol"
rxn_922,k_rev (TST),0.823936,cm^3/(mol*s),3.3723,5.28019,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04361,0.00555937,0.0317925,"Fitted to 50 data points; dA = *|/ 1.04361, dn = +|- 0.00555937, dEa = +|- 0.0317925 kJ/mol"
rxn_922,k_rev (TST+T),0.0298326,cm^3/(mol*s),3.76657,-0.864731,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12725,0.0156011,0.0892184,"Fitted to 50 data points; dA = *|/ 1.12725, dn = +|- 0.0156011, dEa = +|- 0.0892184 kJ/mol"
rxn_922,k_for (TST+T),0.0148209,cm^3/(mol*s),3.94664,88.8996,kJ/mol,1.0 K,300.0 K,3000.0 K,1.19302,0.0229877,0.13146,"Fitted to 50 data points; dA = *|/ 1.19302, dn = +|- 0.0229877, dEa = +|- 0.13146 kJ/mol"
rxn_1916,k_rev (TST),0.0253636,cm^3/(mol*s),3.50237,12.1929,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03747,0.0047913,0.0274001,"Fitted to 50 data points; dA = *|/ 1.03747, dn = +|- 0.0047913, dEa = +|- 0.0274001 kJ/mol"
rxn_1916,k_rev (TST+T),0.000170105,cm^3/(mol*s),4.10153,3.7133,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31673,0.0358384,0.20495,"Fitted to 50 data points; dA = *|/ 1.31673, dn = +|- 0.0358384, dEa = +|- 0.20495 kJ/mol"
rxn_1916,k_for (TST+T),0.00390373,cm^3/(mol*s),4.00436,84.0164,kJ/mol,1.0 K,300.0 K,3000.0 K,1.28112,0.032268,0.184532,"Fitted to 50 data points; dA = *|/ 1.28112, dn = +|- 0.032268, dEa = +|- 0.184532 kJ/mol"
rxn_1946,k_rev (TST),3.04974,cm^3/(mol*s),3.44604,37.2109,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03275,0.00419695,0.0240012,"Fitted to 50 data points; dA = *|/ 1.03275, dn = +|- 0.00419695, dEa = +|- 0.0240012 kJ/mol"
rxn_1946,k_rev (TST+T),4.3137e-05,cm^3/(mol*s),4.79549,20.3013,kJ/mol,1.0 K,300.0 K,3000.0 K,2.09015,0.0960261,0.549147,"Fitted to 50 data points; dA = *|/ 2.09015, dn = +|- 0.0960261, dEa = +|- 0.549147 kJ/mol"
rxn_1946,k_for (TST+T),8.58467e-05,cm^3/(mol*s),4.96597,21.3552,kJ/mol,1.0 K,300.0 K,3000.0 K,2.15206,0.0998277,0.570887,"Fitted to 50 data points; dA = *|/ 2.15206, dn = +|- 0.0998277, dEa = +|- 0.570887 kJ/mol"
rxn_124,k_rev (TST),67.1225,cm^3/(mol*s),3.55984,121.306,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05657,0.00716761,0.0409896,"Fitted to 50 data points; dA = *|/ 1.05657, dn = +|- 0.00716761, dEa = +|- 0.0409896 kJ/mol"
rxn_124,k_rev (TST+T),0.0207063,cm^3/(mol*s),4.53165,108.405,kJ/mol,1.0 K,300.0 K,3000.0 K,1.56189,0.0580786,0.332135,"Fitted to 50 data points; dA = *|/ 1.56189, dn = +|- 0.0580786, dEa = +|- 0.332135 kJ/mol"
rxn_124,k_for (TST+T),0.138472,cm^3/(mol*s),4.19693,4.10344,kJ/mol,1.0 K,300.0 K,3000.0 K,1.36766,0.0407817,0.233219,"Fitted to 50 data points; dA = *|/ 1.36766, dn = +|- 0.0407817, dEa = +|- 0.233219 kJ/mol"
rxn_879,k_rev (TST),3.63178,cm^3/(mol*s),3.32745,6.63985,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07309,0.00918855,0.0525468,"Fitted to 50 data points; dA = *|/ 1.07309, dn = +|- 0.00918855, dEa = +|- 0.0525468 kJ/mol"
rxn_879,k_rev (TST+T),0.0893353,cm^3/(mol*s),3.76894,0.0463571,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12207,0.0150014,0.0857888,"Fitted to 50 data points; dA = *|/ 1.12207, dn = +|- 0.0150014, dEa = +|- 0.0857888 kJ/mol"
rxn_879,k_for (TST+T),0.0417177,cm^3/(mol*s),4.00715,103.931,kJ/mol,1.0 K,300.0 K,3000.0 K,1.21912,0.0258063,0.147579,"Fitted to 50 data points; dA = *|/ 1.21912, dn = +|- 0.0258063, dEa = +|- 0.147579 kJ/mol"
rxn_856,k_rev (TST),182.046,cm^3/(mol*s),3.29154,18.0245,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09162,0.0114176,0.0652942,"Fitted to 50 data points; dA = *|/ 1.09162, dn = +|- 0.0114176, dEa = +|- 0.0652942 kJ/mol"
rxn_856,k_rev (TST+T),0.214657,cm^3/(mol*s),4.10265,7.34948,kJ/mol,1.0 K,300.0 K,3000.0 K,1.3564,0.0397052,0.227063,"Fitted to 50 data points; dA = *|/ 1.3564, dn = +|- 0.0397052, dEa = +|- 0.227063 kJ/mol"
rxn_856,k_for (TST+T),0.0286079,cm^3/(mol*s),4.36742,115.811,kJ/mol,1.0 K,300.0 K,3000.0 K,1.47739,0.0508336,0.290704,"Fitted to 50 data points; dA = *|/ 1.47739, dn = +|- 0.0508336, dEa = +|- 0.290704 kJ/mol"
