A,A_unit,n,Ea,Ea_unit,T0,T0_unit,Tmin,Tmin_unit,Tmax,Tmax_unit,dA,dn,dEa,folder,subfolder,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol
8.21926e-06,cm^3/(mol*s),4.83461,18.1703,kJ/mol,1.0,K,300.0,K,3000.0,K,2.15668,0.100107,0.572485,ZEUS,rxn_1401,32.72,71.59,0.0
0.0372531,cm^3/(mol*s),4.48805,14.1045,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75745,0.0734441,0.420007,ZEUS,rxn_758,79.31,115.75,0.0
173700.0,cm^3/(mol*s),2.60945,24.7441,kJ/mol,1.0,K,300.0,K,3000.0,K,1.41086,0.0448327,0.256386,ZEUS,rxn_111,9.71,47.8,0.0
1.57774e-08,cm^3/(mol*s),5.6511,63.6907,kJ/mol,1.0,K,300.0,K,3000.0,K,3.88987,0.17693,1.01181,ZEUS,rxn_1027,0.0,92.3,32.47
1.33159e-05,cm^3/(mol*s),5.3188,70.4368,kJ/mol,1.0,K,300.0,K,3000.0,K,2.94048,0.140485,0.803396,ZEUS,rxn_1225,0.0,97.07,48.78
0.0015464,cm^3/(mol*s),4.44865,92.4871,kJ/mol,1.0,K,300.0,K,3000.0,K,1.50009,0.0528204,0.302065,ZEUS,rxn_901,0.0,109.28,86.83
0.723784,cm^3/(mol*s),3.93425,104.729,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16683,0.020097,0.114929,ZEUS,rxn_1636,0.0,114.51,104.02
6.35264e-05,cm^3/(mol*s),4.53062,11.5961,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75981,0.0736185,0.421004,ZEUS,rxn_1040,58.91,90.97,0.0
5.32939e-08,cm^3/(mol*s),5.66185,46.8887,kJ/mol,1.0,K,300.0,K,3000.0,K,3.80873,0.174184,0.996113,ZEUS,rxn_1371,0.0,74.41,10.39
22489.8,cm^3/(mol*s),2.78475,25.1089,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5912,0.0605004,0.345985,ZEUS,rxn_250,24.27,64.47,0.0
4.00116e-05,cm^3/(mol*s),4.97814,80.1684,kJ/mol,1.0,K,300.0,K,3000.0,K,2.51389,0.12007,0.686646,ZEUS,rxn_1818,0.0,101.69,51.25
0.0512015,cm^3/(mol*s),3.86928,23.4628,kJ/mol,1.0,K,300.0,K,3000.0,K,1.27898,0.0320505,0.183288,ZEUS,rxn_1408,93.97,127.73,0.0
2.07316e-06,cm^3/(mol*s),5.11291,24.6736,kJ/mol,1.0,K,300.0,K,3000.0,K,2.66586,0.127715,0.730366,ZEUS,rxn_1357,21.09,69.93,0.0
298047.0,cm^3/(mol*s),2.5319,15.6212,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16939,0.0203825,0.116562,ZEUS,rxn_345,0.0,21.29,17.17
0.000546143,cm^3/(mol*s),4.78631,60.53,kJ/mol,1.0,K,300.0,K,3000.0,K,2.0424,0.0930154,0.531929,ZEUS,rxn_846,0.0,86.95,45.88
0.0245274,cm^3/(mol*s),3.82225,7.80032,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20929,0.0247518,0.141549,ZEUS,rxn_1190,106.92,127.25,0.0
48.0501,cm^3/(mol*s),3.32964,-5.54714,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07431,0.0093357,0.0533883,ZEUS,rxn_649,110.71,115.81,0.0
6.03215e-06,cm^3/(mol*s),5.34831,57.0281,kJ/mol,1.0,K,300.0,K,3000.0,K,2.9253,0.139811,0.799543,ZEUS,rxn_1256,0.0,85.26,33.97
1.2667e-06,cm^3/(mol*s),5.29551,63.7738,kJ/mol,1.0,K,300.0,K,3000.0,K,3.27137,0.154375,0.882826,ZEUS,rxn_1088,0.0,87.8,29.63
0.000562205,cm^3/(mol*s),3.86152,84.7705,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16408,0.0197893,0.11317,ZEUS,rxn_590,0.0,95.73,86.35
3221.2,cm^3/(mol*s),2.97279,22.0375,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75157,0.0730076,0.41751,ZEUS,rxn_467,10.02,51.3,0.0
3.0999e-05,cm^3/(mol*s),4.62716,56.7415,kJ/mol,1.0,K,300.0,K,3000.0,K,1.77792,0.0749525,0.428632,ZEUS,rxn_1897,0.0,76.34,45.3
0.0417893,cm^3/(mol*s),4.21672,5.10793,kJ/mol,1.0,K,300.0,K,3000.0,K,1.42602,0.0462248,0.264347,ZEUS,rxn_705,82.55,107.77,0.0
3.39272e-05,cm^3/(mol*s),4.60863,92.7315,kJ/mol,1.0,K,300.0,K,3000.0,K,1.64485,0.0648196,0.370686,ZEUS,rxn_1465,0.0,109.31,82.55
2.27295,cm^3/(mol*s),3.94554,3.75086,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23596,0.027593,0.157797,ZEUS,rxn_1346,111.47,131.31,0.0
4.8174e-05,cm^3/(mol*s),4.72723,52.1888,kJ/mol,1.0,K,300.0,K,3000.0,K,2.07154,0.0948608,0.542483,ZEUS,rxn_1913,0.0,72.56,34.46
0.00394234,cm^3/(mol*s),4.64112,25.7908,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96769,0.0881619,0.504173,ZEUS,rxn_494,0.0,54.67,6.86
2381310.0,cm^3/(mol*s),2.21571,10.0525,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15172,0.0183989,0.105218,ZEUS,rxn_1301,84.24,103.07,0.0
1.20185e-05,cm^3/(mol*s),5.10125,21.0404,kJ/mol,1.0,K,300.0,K,3000.0,K,2.43022,0.11566,0.66143,ZEUS,rxn_1122,30.28,72.46,0.0
0.00055337,cm^3/(mol*s),4.4524,69.048,kJ/mol,1.0,K,300.0,K,3000.0,K,1.62188,0.0629877,0.360209,ZEUS,rxn_1845,0.0,86.83,52.72
0.241786,cm^3/(mol*s),4.21335,12.3597,kJ/mol,1.0,K,300.0,K,3000.0,K,1.48863,0.051821,0.29635,ZEUS,rxn_555,38.1,68.26,0.0
0.00126139,cm^3/(mol*s),4.01503,100.732,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23682,0.0276845,0.15832,ZEUS,rxn_607,0.0,112.76,98.65
0.634746,cm^3/(mol*s),3.58021,13.6092,kJ/mol,1.0,K,300.0,K,3000.0,K,1.83988,0.0794138,0.454146,ZEUS,rxn_1214,62.69,99.94,0.0
9.69115e-05,cm^3/(mol*s),5.12924,77.3208,kJ/mol,1.0,K,300.0,K,3000.0,K,2.95282,0.141031,0.806516,ZEUS,rxn_1814,0.0,98.55,2.6
2.17324e-06,cm^3/(mol*s),5.0634,53.2111,kJ/mol,1.0,K,300.0,K,3000.0,K,2.60598,0.124756,0.713444,ZEUS,rxn_1819,0.0,79.34,31.82
0.0430241,cm^3/(mol*s),4.23102,11.7307,kJ/mol,1.0,K,300.0,K,3000.0,K,1.50031,0.0528395,0.302175,ZEUS,rxn_771,41.88,71.93,0.0
2.38803e-05,cm^3/(mol*s),4.70753,20.3547,kJ/mol,1.0,K,300.0,K,3000.0,K,2.061,0.0941964,0.538683,ZEUS,rxn_485,10.37,54.06,0.0
0.000870281,cm^3/(mol*s),4.27564,57.9846,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44849,0.0482604,0.275988,ZEUS,rxn_1888,0.0,72.8,46.03
19.0806,cm^3/(mol*s),3.38519,-1.28306,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03469,0.00444189,0.025402,ZEUS,rxn_473,61.41,68.44,0.0
0.0827303,cm^3/(mol*s),3.31647,-7.62689,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12059,0.0148296,0.0848062,ZEUS,rxn_779,51.8,52.94,0.0
0.000641821,cm^3/(mol*s),4.78227,46.9794,kJ/mol,1.0,K,300.0,K,3000.0,K,1.79269,0.0760301,0.434795,ZEUS,rxn_949,0.0,64.79,37.01
0.00491792,cm^3/(mol*s),4.78331,127.041,kJ/mol,1.0,K,300.0,K,3000.0,K,2.1573,0.100145,0.572699,ZEUS,rxn_1654,0.0,145.1,101.66
0.265451,cm^3/(mol*s),3.82216,7.67695,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44951,0.0483524,0.276514,ZEUS,rxn_480,35.21,62.09,0.0
0.00016026,cm^3/(mol*s),4.41174,91.7388,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52594,0.0550459,0.314792,ZEUS,rxn_1510,0.0,104.8,81.9
1.96258e-05,cm^3/(mol*s),5.11304,42.017,kJ/mol,1.0,K,300.0,K,3000.0,K,2.3488,0.111222,0.636049,ZEUS,rxn_1860,0.0,65.32,24.99
7.81302e-05,cm^3/(mol*s),4.83224,13.9917,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96587,0.0880416,0.503485,ZEUS,rxn_1165,72.1,105.08,0.0
0.0013991,cm^3/(mol*s),4.21924,4.64676,kJ/mol,1.0,K,300.0,K,3000.0,K,1.37578,0.041553,0.23763,ZEUS,rxn_741,73.86,94.89,0.0
2.95626e-08,cm^3/(mol*s),5.151,24.9337,kJ/mol,1.0,K,300.0,K,3000.0,K,2.69359,0.129062,0.738073,ZEUS,rxn_1205,31.34,79.98,0.0
0.0566484,cm^3/(mol*s),4.05634,1.6677,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23544,0.0275387,0.157486,ZEUS,rxn_742,84.72,97.77,0.0
586.198,cm^3/(mol*s),3.49649,35.4558,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15945,0.0192697,0.110198,ZEUS,rxn_51,0.0,43.01,37.42
0.000834083,cm^3/(mol*s),4.60334,101.911,kJ/mol,1.0,K,300.0,K,3000.0,K,1.87915,0.0821651,0.46988,ZEUS,rxn_1813,0.0,121.2,84.91
3.99271e-05,cm^3/(mol*s),4.69557,17.0583,kJ/mol,1.0,K,300.0,K,3000.0,K,1.9982,0.090166,0.515634,ZEUS,rxn_1910,24.46,62.3,0.0
5.22939e-08,cm^3/(mol*s),5.53433,50.7679,kJ/mol,1.0,K,300.0,K,3000.0,K,3.55368,0.165156,0.944483,ZEUS,rxn_1030,0.0,79.88,21.43
3.93113e-07,cm^3/(mol*s),4.94007,41.0448,kJ/mol,1.0,K,300.0,K,3000.0,K,2.51046,0.119892,0.685627,ZEUS,rxn_1986,0.0,65.26,7.42
4.1829e-07,cm^3/(mol*s),5.4436,37.129,kJ/mol,1.0,K,300.0,K,3000.0,K,3.47455,0.162223,0.927711,ZEUS,rxn_1299,0.0,64.31,0.72
0.00272204,cm^3/(mol*s),4.45937,71.9867,kJ/mol,1.0,K,300.0,K,3000.0,K,1.55051,0.0571263,0.32669,ZEUS,rxn_943,0.0,88.4,63.99
0.00110848,cm^3/(mol*s),4.38922,76.8909,kJ/mol,1.0,K,300.0,K,3000.0,K,1.55085,0.0571545,0.326851,ZEUS,rxn_915,0.0,92.8,67.29
1.5595e-05,cm^3/(mol*s),4.60958,50.0166,kJ/mol,1.0,K,300.0,K,3000.0,K,1.81884,0.0779163,0.445582,ZEUS,rxn_1875,0.0,69.99,37.81
0.00352281,cm^3/(mol*s),4.69676,14.2195,kJ/mol,1.0,K,300.0,K,3000.0,K,1.85187,0.0802601,0.458985,ZEUS,rxn_884,25.34,59.48,0.0
0.000120722,cm^3/(mol*s),4.18215,21.7721,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38122,0.0420668,0.240568,ZEUS,rxn_36,0.0,42.23,17.8
5.34902e-06,cm^3/(mol*s),5.00725,66.0698,kJ/mol,1.0,K,300.0,K,3000.0,K,2.8106,0.134601,0.769747,ZEUS,rxn_1959,0.0,90.18,32.18
0.00133712,cm^3/(mol*s),4.12083,43.3514,kJ/mol,1.0,K,300.0,K,3000.0,K,1.34146,0.0382623,0.218811,ZEUS,rxn_570,0.0,56.69,37.73
4.22063e-05,cm^3/(mol*s),4.83699,19.1997,kJ/mol,1.0,K,300.0,K,3000.0,K,2.22789,0.104338,0.59668,ZEUS,rxn_475,16.15,57.73,0.0
0.000214436,cm^3/(mol*s),4.16103,12.4723,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45507,0.048851,0.279366,ZEUS,rxn_1975,46.03,76.32,0.0
14465.2,cm^3/(mol*s),3.00603,19.5673,kJ/mol,1.0,K,300.0,K,3000.0,K,1.78354,0.0753631,0.430981,ZEUS,rxn_248,51.54,89.15,0.0
5.27899e-06,cm^3/(mol*s),4.94672,24.6023,kJ/mol,1.0,K,300.0,K,3000.0,K,2.40613,0.114363,0.65401,ZEUS,rxn_1316,14.54,60.82,0.0
0.626428,cm^3/(mol*s),3.69873,-1.8626,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08745,0.01092,0.0624484,ZEUS,rxn_1099,109.07,113.58,0.0
0.00342728,cm^3/(mol*s),4.17152,8.98427,kJ/mol,1.0,K,300.0,K,3000.0,K,1.43859,0.0473673,0.27088,ZEUS,rxn_1083,81.97,108.03,0.0
0.00010553,cm^3/(mol*s),4.42424,9.73746,kJ/mol,1.0,K,300.0,K,3000.0,K,1.64389,0.0647436,0.370251,ZEUS,rxn_1525,37.97,65.36,0.0
3.34988e-07,cm^3/(mol*s),5.23486,51.8343,kJ/mol,1.0,K,300.0,K,3000.0,K,2.6442,0.126652,0.724289,ZEUS,rxn_1476,0.0,79.46,33.83
7.42704e-06,cm^3/(mol*s),4.70154,15.7637,kJ/mol,1.0,K,300.0,K,3000.0,K,1.93943,0.0862776,0.493398,ZEUS,rxn_18,30.75,68.44,0.0
0.122466,cm^3/(mol*s),3.67752,-3.27958,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07234,0.00909722,0.0520245,ZEUS,rxn_2023,116.82,120.0,0.0
1.59503e-06,cm^3/(mol*s),4.64063,69.8772,kJ/mol,1.0,K,300.0,K,3000.0,K,1.79518,0.076211,0.43583,ZEUS,rxn_1447,0.0,90.62,60.26
1.45948e-06,cm^3/(mol*s),5.07996,50.5203,kJ/mol,1.0,K,300.0,K,3000.0,K,2.64511,0.126697,0.724545,ZEUS,rxn_1264,0.0,73.57,23.46
3.49506e-05,cm^3/(mol*s),4.9243,43.8022,kJ/mol,1.0,K,300.0,K,3000.0,K,2.40035,0.11405,0.652219,ZEUS,rxn_1330,30.12,92.64,0.0
2.48239e-05,cm^3/(mol*s),4.57261,74.8164,kJ/mol,1.0,K,300.0,K,3000.0,K,1.77627,0.0748316,0.427941,ZEUS,rxn_1486,0.0,92.44,61.53
0.00996121,cm^3/(mol*s),4.10128,2.84315,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28924,0.033091,0.189238,ZEUS,rxn_1882,58.72,75.1,0.0
0.167529,cm^3/(mol*s),3.69279,59.5962,kJ/mol,1.0,K,300.0,K,3000.0,K,1.70582,0.0695603,0.397796,ZEUS,rxn_326,0.0,77.34,49.53
5.02342e-05,cm^3/(mol*s),4.88444,54.6044,kJ/mol,1.0,K,300.0,K,3000.0,K,1.99274,0.0898094,0.513595,ZEUS,rxn_1792,0.0,73.96,40.43
0.00149912,cm^3/(mol*s),4.17527,6.58353,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39381,0.0432491,0.24733,ZEUS,rxn_1411,77.21,101.27,0.0
1.73147e-07,cm^3/(mol*s),5.08297,54.9782,kJ/mol,1.0,K,300.0,K,3000.0,K,2.54715,0.121781,0.696434,ZEUS,rxn_1508,0.0,77.86,33.07
2.17719e-07,cm^3/(mol*s),5.40233,36.5792,kJ/mol,1.0,K,300.0,K,3000.0,K,3.14828,0.149379,0.85426,ZEUS,rxn_1415,1.23,62.12,0.0
5.50143e-05,cm^3/(mol*s),4.52116,34.6471,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96842,0.0882098,0.504448,ZEUS,rxn_1452,33.71,87.33,0.0
0.140824,cm^3/(mol*s),4.39558,12.4992,kJ/mol,1.0,K,300.0,K,3000.0,K,1.6563,0.0657232,0.375853,ZEUS,rxn_1864,52.56,86.0,0.0
0.89692,cm^3/(mol*s),4.12821,125.467,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25799,0.0298944,0.170958,ZEUS,rxn_851,0.0,138.43,121.86
2.74777,cm^3/(mol*s),3.95093,1.10793,kJ/mol,1.0,K,300.0,K,3000.0,K,1.19039,0.0227008,0.129819,ZEUS,rxn_330,59.16,72.88,0.0
2.29957e-05,cm^3/(mol*s),4.89503,53.6541,kJ/mol,1.0,K,300.0,K,3000.0,K,2.49815,0.119252,0.681967,ZEUS,rxn_1668,0.0,77.61,16.75
1.71218,cm^3/(mol*s),4.2185,89.0877,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22838,0.0267917,0.153214,ZEUS,rxn_322,0.0,104.49,93.69
0.000574848,cm^3/(mol*s),4.25903,7.25166,kJ/mol,1.0,K,300.0,K,3000.0,K,1.46673,0.049891,0.285313,ZEUS,rxn_1304,56.51,80.16,0.0
41450.6,cm^3/(mol*s),2.81316,15.7331,kJ/mol,1.0,K,300.0,K,3000.0,K,1.55699,0.0576694,0.329795,ZEUS,rxn_247,56.56,88.77,0.0
4.66245e-07,cm^3/(mol*s),5.49221,37.1154,kJ/mol,1.0,K,300.0,K,3000.0,K,3.61858,0.167514,0.957964,ZEUS,rxn_1375,11.68,75.21,0.0
20.0145,cm^3/(mol*s),2.99012,-0.0713458,kJ/mol,1.0,K,300.0,K,3000.0,K,1.198,0.0235303,0.134563,ZEUS,rxn_670,76.68,95.56,0.0
2.79039e-08,cm^3/(mol*s),5.71776,27.8695,kJ/mol,1.0,K,300.0,K,3000.0,K,3.30808,0.155828,0.89114,ZEUS,rxn_38,0.0,56.96,6.64
0.00107094,cm^3/(mol*s),4.47201,9.16818,kJ/mol,1.0,K,300.0,K,3000.0,K,1.57047,0.0587921,0.336216,ZEUS,rxn_1209,78.68,102.56,0.0
1.69408,cm^3/(mol*s),3.97572,6.76206,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31445,0.0356129,0.20366,ZEUS,rxn_373,68.72,91.76,0.0
3.87921e-05,cm^3/(mol*s),5.03033,79.5589,kJ/mol,1.0,K,300.0,K,3000.0,K,2.26678,0.106592,0.609572,ZEUS,rxn_1239,0.0,101.36,59.17
0.0099637,cm^3/(mol*s),4.30867,8.61329,kJ/mol,1.0,K,300.0,K,3000.0,K,1.49445,0.0523295,0.299258,ZEUS,rxn_550,23.56,48.41,0.0
79058.9,cm^3/(mol*s),2.64829,16.9062,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44125,0.0476083,0.272259,ZEUS,rxn_90,39.75,71.73,0.0
0.124517,cm^3/(mol*s),4.09531,5.00375,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31059,0.0352296,0.201469,ZEUS,rxn_332,54.86,73.78,0.0
1.08278e-05,cm^3/(mol*s),5.22428,78.7767,kJ/mol,1.0,K,300.0,K,3000.0,K,2.89194,0.138317,0.790997,ZEUS,rxn_1265,0.0,102.38,53.09
0.0144061,cm^3/(mol*s),4.51284,14.349,kJ/mol,1.0,K,300.0,K,3000.0,K,1.78856,0.0757295,0.433076,ZEUS,rxn_996,76.43,113.57,0.0
0.000114692,cm^3/(mol*s),4.72314,50.7293,kJ/mol,1.0,K,300.0,K,3000.0,K,1.84317,0.079647,0.455479,ZEUS,rxn_890,0.0,70.93,39.14
0.00758174,cm^3/(mol*s),4.05745,61.1391,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25991,0.0300936,0.172097,ZEUS,rxn_1625,0.0,75.09,58.72
5.06166e-07,cm^3/(mol*s),5.1632,28.482,kJ/mol,1.0,K,300.0,K,3000.0,K,2.82591,0.135309,0.773794,ZEUS,rxn_1204,39.5,91.22,0.0
9.91443e-06,cm^3/(mol*s),4.66281,69.4603,kJ/mol,1.0,K,300.0,K,3000.0,K,1.83841,0.0793097,0.45355,ZEUS,rxn_1894,0.0,88.25,56.34
0.00362385,cm^3/(mol*s),3.91583,65.8541,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20751,0.0245603,0.140454,ZEUS,rxn_1921,0.0,76.86,64.77
0.181852,cm^3/(mol*s),3.83928,103.491,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1157,0.0142597,0.0815475,ZEUS,rxn_936,0.0,110.13,105.4
1569.79,cm^3/(mol*s),3.29092,-1.46594,kJ/mol,1.0,K,300.0,K,3000.0,K,1.10841,0.0134065,0.0766681,ZEUS,rxn_357,15.8,24.39,0.0
8.97581e-05,cm^3/(mol*s),4.54024,11.6627,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75753,0.0734501,0.420041,ZEUS,rxn_1260,43.83,75.77,0.0
2.42241e-06,cm^3/(mol*s),4.8842,51.3611,kJ/mol,1.0,K,300.0,K,3000.0,K,2.18864,0.102023,0.583444,ZEUS,rxn_1314,0.0,71.59,32.72
1.70776e-07,cm^3/(mol*s),4.86177,56.6835,kJ/mol,1.0,K,300.0,K,3000.0,K,2.06905,0.0947039,0.541586,ZEUS,rxn_1468,0.0,79.7,43.18
4.68665e-07,cm^3/(mol*s),5.23702,85.4028,kJ/mol,1.0,K,300.0,K,3000.0,K,2.82847,0.135427,0.774467,ZEUS,rxn_1984,0.0,108.83,59.14
7207580.0,cm^3/(mol*s),2.22945,14.5077,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16015,0.019349,0.110652,ZEUS,rxn_112,55.84,78.44,0.0
0.0193693,cm^3/(mol*s),4.00713,6.12302,kJ/mol,1.0,K,300.0,K,3000.0,K,1.29879,0.0340524,0.194736,ZEUS,rxn_1410,92.65,113.23,0.0
6904760.0,cm^3/(mol*s),2.11559,10.837,kJ/mol,1.0,K,300.0,K,3000.0,K,1.10502,0.0130077,0.0743876,ZEUS,rxn_645,97.74,118.12,0.0
0.000802302,cm^3/(mol*s),4.70893,28.8681,kJ/mol,1.0,K,300.0,K,3000.0,K,1.82401,0.0782855,0.447693,ZEUS,rxn_1630,0.0,45.83,11.2
1.88923e-07,cm^3/(mol*s),5.0831,65.3173,kJ/mol,1.0,K,300.0,K,3000.0,K,2.46503,0.117513,0.672026,ZEUS,rxn_1464,0.0,88.98,46.06
0.000210238,cm^3/(mol*s),4.26833,1.9439,kJ/mol,1.0,K,300.0,K,3000.0,K,1.34451,0.0385578,0.220501,ZEUS,rxn_461,59.58,81.42,0.0
370342000.0,cm^3/(mol*s),1.74471,6.68273,kJ/mol,1.0,K,300.0,K,3000.0,K,1.02836,0.00364241,0.0208299,ZEUS,rxn_77,127.51,139.08,0.0
8.83562e-08,cm^3/(mol*s),5.53991,34.6272,kJ/mol,1.0,K,300.0,K,3000.0,K,3.8465,0.175469,1.00346,ZEUS,rxn_1079,14.36,77.3,0.0
0.606356,cm^3/(mol*s),4.15787,6.83411,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39152,0.0430348,0.246104,ZEUS,rxn_484,40.73,65.09,0.0
0.000273268,cm^3/(mol*s),4.62087,21.8951,kJ/mol,1.0,K,300.0,K,3000.0,K,2.01441,0.0912183,0.521652,ZEUS,rxn_1966,35.78,78.28,0.0
8.32096e-09,cm^3/(mol*s),5.92102,61.4042,kJ/mol,1.0,K,300.0,K,3000.0,K,4.97888,0.20908,1.19567,ZEUS,rxn_1026,0.0,92.87,23.36
2.24044e-05,cm^3/(mol*s),4.61328,12.8159,kJ/mol,1.0,K,300.0,K,3000.0,K,1.80086,0.0766222,0.438181,ZEUS,rxn_1324,37.81,69.99,0.0
4.6845e-07,cm^3/(mol*s),5.15326,49.8479,kJ/mol,1.0,K,300.0,K,3000.0,K,3.08754,0.146842,0.839748,ZEUS,rxn_2003,0.0,74.02,8.92
0.000445738,cm^3/(mol*s),4.33938,7.14903,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52778,0.0552022,0.315686,ZEUS,rxn_1085,57.67,81.35,0.0
0.079819,cm^3/(mol*s),4.27888,88.8943,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38598,0.0425152,0.243132,ZEUS,rxn_891,0.0,102.71,79.41
0.00133533,cm^3/(mol*s),4.50241,12.1386,kJ/mol,1.0,K,300.0,K,3000.0,K,1.65156,0.0653493,0.373715,ZEUS,rxn_551,8.73,37.82,0.0
0.656441,cm^3/(mol*s),4.1455,129.237,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24972,0.0290356,0.166047,ZEUS,rxn_898,0.0,138.27,126.2
1.30196e-06,cm^3/(mol*s),5.3776,71.7315,kJ/mol,1.0,K,300.0,K,3000.0,K,3.07089,0.146137,0.83572,ZEUS,rxn_1245,0.0,97.37,46.21
0.0237879,cm^3/(mol*s),3.96371,2.42601,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23644,0.0276439,0.158088,ZEUS,rxn_1347,92.28,109.98,0.0
0.369273,cm^3/(mol*s),3.98983,76.8376,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15289,0.0185315,0.105976,ZEUS,rxn_1603,0.0,86.7,79.67
3.12308e-05,cm^3/(mol*s),4.55184,13.8564,kJ/mol,1.0,K,300.0,K,3000.0,K,1.7897,0.0758121,0.433548,ZEUS,rxn_1184,61.53,93.36,0.0
1.23713e-07,cm^3/(mol*s),5.45604,60.0773,kJ/mol,1.0,K,300.0,K,3000.0,K,3.30965,0.15589,0.891493,ZEUS,rxn_1288,0.0,85.36,31.2
9.33244e-06,cm^3/(mol*s),4.66822,62.9419,kJ/mol,1.0,K,300.0,K,3000.0,K,2.1153,0.0975834,0.558053,ZEUS,rxn_1960,0.0,83.88,38.76
0.00500811,cm^3/(mol*s),3.77831,81.4725,kJ/mol,1.0,K,300.0,K,3000.0,K,1.10985,0.0135755,0.0776344,ZEUS,rxn_612,0.0,90.47,84.38
2.44738,cm^3/(mol*s),3.66504,-5.39816,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0432,0.00550852,0.0315017,ZEUS,rxn_715,135.83,147.23,0.0
0.179243,cm^3/(mol*s),4.0299,3.6161,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28954,0.0331205,0.189407,ZEUS,rxn_106,83.11,104.53,0.0
4.178e-05,cm^3/(mol*s),4.45283,9.95408,kJ/mol,1.0,K,300.0,K,3000.0,K,1.61751,0.0626365,0.358201,ZEUS,rxn_1149,72.46,99.0,0.0
0.000543025,cm^3/(mol*s),4.55969,38.4152,kJ/mol,1.0,K,300.0,K,3000.0,K,2.04056,0.0928981,0.531258,ZEUS,rxn_1014,47.3,104.65,0.0
0.000331043,cm^3/(mol*s),4.40927,55.6574,kJ/mol,1.0,K,300.0,K,3000.0,K,1.59441,0.060763,0.347487,ZEUS,rxn_1547,0.0,69.99,40.33
0.277026,cm^3/(mol*s),3.76088,-0.877857,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11595,0.0142893,0.0817165,ZEUS,rxn_775,70.98,80.88,0.0
0.000266791,cm^3/(mol*s),4.61628,15.2142,kJ/mol,1.0,K,300.0,K,3000.0,K,1.89521,0.0832734,0.476217,ZEUS,rxn_1908,39.09,75.27,0.0
0.0057866,cm^3/(mol*s),4.45867,13.1512,kJ/mol,1.0,K,300.0,K,3000.0,K,1.65353,0.0655045,0.374602,ZEUS,rxn_348,14.83,46.07,0.0
0.00398691,cm^3/(mol*s),4.33877,11.5592,kJ/mol,1.0,K,300.0,K,3000.0,K,1.4796,0.0510288,0.29182,ZEUS,rxn_466,22.22,47.36,0.0
1.47133e-05,cm^3/(mol*s),4.63073,15.3691,kJ/mol,1.0,K,300.0,K,3000.0,K,1.94802,0.0868532,0.496689,ZEUS,rxn_418,26.49,64.67,0.0
0.00552889,cm^3/(mol*s),4.52644,13.7549,kJ/mol,1.0,K,300.0,K,3000.0,K,1.63311,0.0638867,0.36535,ZEUS,rxn_174,6.34,35.67,0.0
3.25808e-07,cm^3/(mol*s),5.0305,52.2212,kJ/mol,1.0,K,300.0,K,3000.0,K,2.36384,0.112053,0.640802,ZEUS,rxn_1467,0.0,77.0,35.02
