reaction_type,A,A_unit,n,Ea,Ea_unit,T0,T0_unit,Tmin,Tmin_unit,Tmax,Tmax_unit,dA,dn,dEa,status,group,reaction_id,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol
forward,0.0907986,cm^3/(mol*s),3.29329,-3.94261,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04627,0.00589172,0.0336931,parsed,ATLAS,rmg_rxn_59,19.38,23.88,0.0
reverse,149.322,cm^3/(mol*s),3.05113,2.18577,kJ/mol,1.0,K,300.0,K,3000.0,K,1.047,0.00598214,0.0342102,parsed,ATLAS,rmg_rxn_1161,7.04,16.48,0.0
forward,58112.2,cm^3/(mol*s),2.87255,-0.033632,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23834,0.0278437,0.15923,parsed,ATLAS,rmg_rxn_1161,7.04,16.48,0.0
reverse,1.7676,cm^3/(mol*s),3.51781,36.984,kJ/mol,1.0,K,300.0,K,3000.0,K,1.34155,0.0382715,0.218864,parsed,ATLAS,rmg_rxn_1147,29.93,58.89,0.0
forward,368.869,cm^3/(mol*s),3.39988,11.8025,kJ/mol,1.0,K,300.0,K,3000.0,K,1.81807,0.0778607,0.445264,parsed,ATLAS,rmg_rxn_1147,29.93,58.89,0.0
reverse,0.0152342,cm^3/(mol*s),4.24122,58.8565,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31878,0.0360412,0.20611,parsed,ATLAS,rmg_rxn_1482,57.81,70.91,0.0
forward,0.0366045,cm^3/(mol*s),3.80417,-0.703014,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09586,0.0119227,0.0681825,parsed,ATLAS,rmg_rxn_1482,57.81,70.91,0.0
reverse,4.43991e-05,cm^3/(mol*s),4.81153,32.6533,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96187,0.0877759,0.501966,parsed,ATLAS,rmg_rxn_217,15.56,51.26,0.0
forward,4.87539e-05,cm^3/(mol*s),4.62519,16.5021,kJ/mol,1.0,K,300.0,K,3000.0,K,1.91424,0.0845746,0.483659,parsed,ATLAS,rmg_rxn_217,15.56,51.26,0.0
reverse,2.54008e-07,cm^3/(mol*s),5.19883,32.4007,kJ/mol,1.0,K,300.0,K,3000.0,K,2.82578,0.135303,0.77376,parsed,ATLAS,rmg_rxn_666,0.0,60.38,3.04
forward,8.65004e-08,cm^3/(mol*s),5.35379,35.3265,kJ/mol,1.0,K,300.0,K,3000.0,K,2.95233,0.141009,0.806393,parsed,ATLAS,rmg_rxn_666,0.0,60.38,3.04
reverse,0.00010011,cm^3/(mol*s),4.48422,49.3896,kJ/mol,1.0,K,300.0,K,3000.0,K,1.59352,0.0606898,0.347068,parsed,ATLAS,rmg_rxn_653,40.12,69.49,0.0
forward,3.89194e-05,cm^3/(mol*s),4.36995,9.44262,kJ/mol,1.0,K,300.0,K,3000.0,K,1.58906,0.060325,0.344982,parsed,ATLAS,rmg_rxn_653,40.12,69.49,0.0
reverse,5.61001e-08,cm^3/(mol*s),5.72914,91.55,kJ/mol,1.0,K,300.0,K,3000.0,K,3.40812,0.159709,0.913331,parsed,ATLAS,rmg_rxn_605,73.59,122.28,0.0
forward,1.89227e-08,cm^3/(mol*s),5.84515,17.7451,kJ/mol,1.0,K,300.0,K,3000.0,K,3.6192,0.167536,0.958092,parsed,ATLAS,rmg_rxn_605,73.59,122.28,0.0
reverse,0.00053108,cm^3/(mol*s),4.55165,42.3451,kJ/mol,1.0,K,300.0,K,3000.0,K,1.6156,0.0624824,0.357319,parsed,ATLAS,rmg_rxn_630,32.75,59.64,0.0
forward,0.000646883,cm^3/(mol*s),4.30327,9.78327,kJ/mol,1.0,K,300.0,K,3000.0,K,1.54006,0.0562451,0.32165,parsed,ATLAS,rmg_rxn_630,32.75,59.64,0.0
reverse,0.00917927,cm^3/(mol*s),4.49371,157.245,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5298,0.0553746,0.316672,parsed,ATLAS,rmg_rxn_592,141.86,170.64,0.0
forward,0.0173544,cm^3/(mol*s),3.96254,13.3095,kJ/mol,1.0,K,300.0,K,3000.0,K,1.33771,0.0378976,0.216726,parsed,ATLAS,rmg_rxn_592,141.86,170.64,0.0
reverse,7.38023e-06,cm^3/(mol*s),4.79708,40.1322,kJ/mol,1.0,K,300.0,K,3000.0,K,2.06103,0.0941987,0.538696,parsed,ATLAS,rmg_rxn_658,22.95,63.26,0.0
forward,1.09414e-06,cm^3/(mol*s),4.70054,16.4109,kJ/mol,1.0,K,300.0,K,3000.0,K,2.05073,0.093546,0.534964,parsed,ATLAS,rmg_rxn_658,22.95,63.26,0.0
reverse,3.84771e-07,cm^3/(mol*s),4.97837,35.0311,kJ/mol,1.0,K,300.0,K,3000.0,K,2.43024,0.115662,0.661437,parsed,ATLAS,rmg_rxn_158,7.86,59.86,0.0
forward,7.76491e-07,cm^3/(mol*s),4.90977,26.8732,kJ/mol,1.0,K,300.0,K,3000.0,K,2.43537,0.115936,0.663008,parsed,ATLAS,rmg_rxn_158,7.86,59.86,0.0
reverse,4.46796e-06,cm^3/(mol*s),4.64243,44.2601,kJ/mol,1.0,K,300.0,K,3000.0,K,1.79048,0.0758692,0.433875,parsed,ATLAS,rmg_rxn_291,31.91,64.42,0.0
forward,1.484e-05,cm^3/(mol*s),4.48813,12.491,kJ/mol,1.0,K,300.0,K,3000.0,K,1.73751,0.0719573,0.411504,parsed,ATLAS,rmg_rxn_291,31.91,64.42,0.0
reverse,0.0329258,cm^3/(mol*s),3.8892,24.3632,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1448,0.017614,0.10073,parsed,ATLAS,rmg_rxn_541,25.79,33.17,0.0
forward,0.257466,cm^3/(mol*s),3.32078,-2.35821,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04547,0.00579242,0.0331253,parsed,ATLAS,rmg_rxn_541,25.79,33.17,0.0
reverse,7.52076e-05,cm^3/(mol*s),4.77837,64.517,kJ/mol,1.0,K,300.0,K,3000.0,K,2.0631,0.0943289,0.539441,parsed,ATLAS,rmg_rxn_31,48.52,86.91,0.0
forward,5.55337e-06,cm^3/(mol*s),4.67836,14.8553,kJ/mol,1.0,K,300.0,K,3000.0,K,1.98193,0.0891012,0.509545,parsed,ATLAS,rmg_rxn_31,48.52,86.91,0.0
reverse,2.92533e-07,cm^3/(mol*s),4.7511,17.6663,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96059,0.0876908,0.501479,parsed,ATLAS,rmg_rxn_341,1.98,39.5,0.0
forward,2.61453e-07,cm^3/(mol*s),4.75913,15.7258,kJ/mol,1.0,K,300.0,K,3000.0,K,1.95534,0.087342,0.499485,parsed,ATLAS,rmg_rxn_341,1.98,39.5,0.0
reverse,5.68298e-05,cm^3/(mol*s),4.49549,41.5265,kJ/mol,1.0,K,300.0,K,3000.0,K,1.70066,0.0691653,0.395537,parsed,ATLAS,rmg_rxn_289,28.43,59.1,0.0
forward,7.89484e-05,cm^3/(mol*s),4.39783,12.6899,kJ/mol,1.0,K,300.0,K,3000.0,K,1.68026,0.0675936,0.386549,parsed,ATLAS,rmg_rxn_289,28.43,59.1,0.0
reverse,0.0237393,cm^3/(mol*s),3.55774,24.7173,kJ/mol,1.0,K,300.0,K,3000.0,K,1.01739,0.00224609,0.0128447,parsed,ATLAS,rmg_rxn_682,23.39,37.04,0.0
forward,0.0192234,cm^3/(mol*s),3.69495,2.40298,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1351,0.0165055,0.0943907,parsed,ATLAS,rmg_rxn_682,23.39,37.04,0.0
reverse,4.15895e-06,cm^3/(mol*s),4.77876,43.1508,kJ/mol,1.0,K,300.0,K,3000.0,K,1.89707,0.0834009,0.476947,parsed,ATLAS,rmg_rxn_629,30.49,64.55,0.0
forward,7.71346e-06,cm^3/(mol*s),4.58874,12.9638,kJ/mol,1.0,K,300.0,K,3000.0,K,1.83301,0.0789272,0.451363,parsed,ATLAS,rmg_rxn_629,30.49,64.55,0.0
reverse,0.00132641,cm^3/(mol*s),4.5869,146.219,kJ/mol,1.0,K,300.0,K,3000.0,K,1.51768,0.0543385,0.310747,parsed,ATLAS,rmg_rxn_611,138.18,163.8,0.0
forward,0.00258584,cm^3/(mol*s),4.32444,7.7931,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52037,0.0545691,0.312066,parsed,ATLAS,rmg_rxn_611,138.18,163.8,0.0
reverse,5.39242e-06,cm^3/(mol*s),5.35731,92.1348,kJ/mol,1.0,K,300.0,K,3000.0,K,2.24524,0.105349,0.60246,parsed,ATLAS,rmg_rxn_1487,83.7,116.23,0.0
forward,2.28976e-05,cm^3/(mol*s),4.71251,6.67116,kJ/mol,1.0,K,300.0,K,3000.0,K,1.77208,0.0745237,0.42618,parsed,ATLAS,rmg_rxn_1487,83.7,116.23,0.0
reverse,0.00135237,cm^3/(mol*s),4.2186,37.4428,kJ/mol,1.0,K,300.0,K,3000.0,K,1.55238,0.0572832,0.327587,parsed,ATLAS,rmg_rxn_1498,24.65,54.91,0.0
forward,0.00130198,cm^3/(mol*s),4.21587,11.9898,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44997,0.0483942,0.276753,parsed,ATLAS,rmg_rxn_1498,24.65,54.91,0.0
reverse,678.746,cm^3/(mol*s),2.69817,0.0955422,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16893,0.0203302,0.116263,parsed,ATLAS,rmg_rxn_1157,4.98,13.14,0.0
forward,90576.6,cm^3/(mol*s),2.69729,0.138031,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22826,0.0267795,0.153145,parsed,ATLAS,rmg_rxn_1157,4.98,13.14,0.0
reverse,5.69398e-07,cm^3/(mol*s),4.83702,27.8742,kJ/mol,1.0,K,300.0,K,3000.0,K,2.25999,0.106202,0.607338,parsed,ATLAS,rmg_rxn_236,1.48,52.53,0.0
forward,4.64008e-06,cm^3/(mol*s),4.84725,26.8857,kJ/mol,1.0,K,300.0,K,3000.0,K,2.27144,0.10686,0.611102,parsed,ATLAS,rmg_rxn_236,1.48,52.53,0.0
reverse,0.174203,cm^3/(mol*s),3.86707,55.9944,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13841,0.0168849,0.0965603,parsed,ATLAS,rmg_rxn_192,57.14,61.2,0.0
forward,0.64512,cm^3/(mol*s),3.24811,-2.81537,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03722,0.00475966,0.0272192,parsed,ATLAS,rmg_rxn_192,57.14,61.2,0.0
reverse,43.8692,cm^3/(mol*s),3.68632,26.2077,kJ/mol,1.0,K,300.0,K,3000.0,K,1.30035,0.034208,0.195626,parsed,ATLAS,rmg_rxn_260,15.27,34.76,0.0
forward,2.0478,cm^3/(mol*s),3.6076,8.43719,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11118,0.013732,0.0785294,parsed,ATLAS,rmg_rxn_260,15.27,34.76,0.0
reverse,1.47715e-05,cm^3/(mol*s),4.74132,22.7969,kJ/mol,1.0,K,300.0,K,3000.0,K,2.08756,0.0958646,0.548223,parsed,ATLAS,rmg_rxn_226,0.0,51.84,8.42
forward,1.09314e-05,cm^3/(mol*s),4.73962,31.3489,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09372,0.0962479,0.550415,parsed,ATLAS,rmg_rxn_226,0.0,51.84,8.42
reverse,5.27536e-06,cm^3/(mol*s),4.82098,30.0381,kJ/mol,1.0,K,300.0,K,3000.0,K,2.21432,0.103542,0.59213,parsed,ATLAS,rmg_rxn_244,2.64,53.04,0.0
forward,3.42911e-06,cm^3/(mol*s),4.77579,26.9234,kJ/mol,1.0,K,300.0,K,3000.0,K,2.20238,0.102838,0.588104,parsed,ATLAS,rmg_rxn_244,2.64,53.04,0.0
reverse,2.15394e-06,cm^3/(mol*s),4.68293,37.4993,kJ/mol,1.0,K,300.0,K,3000.0,K,1.97388,0.0885707,0.506511,parsed,ATLAS,rmg_rxn_159,18.86,59.52,0.0
forward,3.23044e-05,cm^3/(mol*s),4.60027,19.1558,kJ/mol,1.0,K,300.0,K,3000.0,K,1.95181,0.0871061,0.498136,parsed,ATLAS,rmg_rxn_159,18.86,59.52,0.0
reverse,0.000591148,cm^3/(mol*s),4.64391,34.8437,kJ/mol,1.0,K,300.0,K,3000.0,K,1.94319,0.0865299,0.494841,parsed,ATLAS,rmg_rxn_220,12.99,54.49,0.0
forward,0.00021317,cm^3/(mol*s),4.59039,20.6883,kJ/mol,1.0,K,300.0,K,3000.0,K,1.89965,0.0835782,0.477961,parsed,ATLAS,rmg_rxn_220,12.99,54.49,0.0
reverse,0.000215633,cm^3/(mol*s),4.37319,63.7622,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38612,0.0425276,0.243204,parsed,ATLAS,rmg_rxn_681,62.04,80.29,0.0
forward,0.00230143,cm^3/(mol*s),3.88919,0.979183,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13969,0.0170313,0.0973974,parsed,ATLAS,rmg_rxn_681,62.04,80.29,0.0
reverse,0.0115306,cm^3/(mol*s),4.24377,56.901,kJ/mol,1.0,K,300.0,K,3000.0,K,1.32329,0.0364857,0.208652,parsed,ATLAS,rmg_rxn_208,55.71,71.26,0.0
forward,0.00581685,cm^3/(mol*s),3.86894,-0.359606,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14452,0.0175823,0.100548,parsed,ATLAS,rmg_rxn_208,55.71,71.26,0.0
reverse,55.7591,cm^3/(mol*s),2.9254,-0.140809,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04744,0.0060368,0.0345228,parsed,ATLAS,rmg_rxn_1160,0.06,15.6,0.0
forward,49972.4,cm^3/(mol*s),2.91667,4.96114,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35411,0.0394845,0.225801,parsed,ATLAS,rmg_rxn_1160,0.06,15.6,0.0
reverse,5.77044e-06,cm^3/(mol*s),5.07526,48.027,kJ/mol,1.0,K,300.0,K,3000.0,K,2.40218,0.114149,0.652787,parsed,ATLAS,rmg_rxn_269,25.21,70.22,0.0
forward,3.1171e-05,cm^3/(mol*s),4.89235,22.7661,kJ/mol,1.0,K,300.0,K,3000.0,K,2.32728,0.110023,0.629192,parsed,ATLAS,rmg_rxn_269,25.21,70.22,0.0
reverse,492.682,cm^3/(mol*s),3.31431,10.9829,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13041,0.0159666,0.0913086,parsed,ATLAS,rmg_rxn_86,13.01,16.24,0.0
forward,35.0182,cm^3/(mol*s),3.29395,-4.41292,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04614,0.00587575,0.0336018,parsed,ATLAS,rmg_rxn_86,13.01,16.24,0.0
reverse,0.0157112,cm^3/(mol*s),4.19123,31.2863,kJ/mol,1.0,K,300.0,K,3000.0,K,1.37401,0.041385,0.236669,parsed,ATLAS,rmg_rxn_1493,24.53,49.89,0.0
forward,0.0167489,cm^3/(mol*s),4.1956,8.09754,kJ/mol,1.0,K,300.0,K,3000.0,K,1.41765,0.0454581,0.259962,parsed,ATLAS,rmg_rxn_1493,24.53,49.89,0.0
reverse,3.26909,cm^3/(mol*s),3.81262,201.22,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13196,0.0161445,0.0923257,parsed,ATLAS,rmg_rxn_33,145.28,207.43,0.0
forward,2.83051,cm^3/(mol*s),3.31479,54.9039,kJ/mol,1.0,K,300.0,K,3000.0,K,1.01538,0.00198851,0.0113717,parsed,ATLAS,rmg_rxn_33,145.28,207.43,0.0
reverse,0.000672135,cm^3/(mol*s),4.37166,29.704,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52246,0.0547484,0.313091,parsed,ATLAS,rmg_rxn_51,20.85,48.96,0.0
forward,0.00100507,cm^3/(mol*s),4.40332,9.22727,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52036,0.0545684,0.312062,parsed,ATLAS,rmg_rxn_51,20.85,48.96,0.0
reverse,0.0599593,cm^3/(mol*s),3.34311,25.44,kJ/mol,1.0,K,300.0,K,3000.0,K,1.10647,0.0131782,0.0753626,parsed,ATLAS,rmg_rxn_342,28.89,33.92,0.0
forward,0.149352,cm^3/(mol*s),3.40429,-1.99301,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03165,0.00405911,0.0232129,parsed,ATLAS,rmg_rxn_342,28.89,33.92,0.0
reverse,4.73891e-06,cm^3/(mol*s),4.88239,33.8742,kJ/mol,1.0,K,300.0,K,3000.0,K,2.33454,0.110429,0.631511,parsed,ATLAS,rmg_rxn_205,6.13,56.6,0.0
forward,7.36486e-06,cm^3/(mol*s),4.78056,27.8271,kJ/mol,1.0,K,300.0,K,3000.0,K,2.28319,0.107532,0.614944,parsed,ATLAS,rmg_rxn_205,6.13,56.6,0.0
reverse,0.000299456,cm^3/(mol*s),4.18495,28.3529,kJ/mol,1.0,K,300.0,K,3000.0,K,1.2908,0.0332483,0.190138,parsed,ATLAS,rmg_rxn_316,24.17,45.35,0.0
forward,0.00108424,cm^3/(mol*s),4.22556,5.48753,kJ/mol,1.0,K,300.0,K,3000.0,K,1.42311,0.0459584,0.262823,parsed,ATLAS,rmg_rxn_316,24.17,45.35,0.0
reverse,1131.44,cm^3/(mol*s),2.59688,-5.24611,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08805,0.010992,0.0628603,parsed,ATLAS,rmg_rxn_1163,0.0,34.25,30.28
forward,69223.6,cm^3/(mol*s),2.54246,28.3464,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14524,0.017664,0.101016,parsed,ATLAS,rmg_rxn_1163,0.0,34.25,30.28
reverse,121.683,cm^3/(mol*s),3.61982,44.566,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22532,0.0264677,0.151361,parsed,ATLAS,rmg_rxn_182,38.9,52.33,0.0
forward,15.2844,cm^3/(mol*s),3.39171,3.26603,kJ/mol,1.0,K,300.0,K,3000.0,K,1.02687,0.00345353,0.0197498,parsed,ATLAS,rmg_rxn_182,38.9,52.33,0.0
reverse,5.77147e-06,cm^3/(mol*s),4.77039,29.882,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96736,0.0881399,0.504048,parsed,ATLAS,rmg_rxn_278,15.69,51.35,0.0
forward,8.30967e-07,cm^3/(mol*s),4.65356,13.3418,kJ/mol,1.0,K,300.0,K,3000.0,K,1.92063,0.085009,0.486143,parsed,ATLAS,rmg_rxn_278,15.69,51.35,0.0
reverse,3.67337e-06,cm^3/(mol*s),4.61095,31.0183,kJ/mol,1.0,K,300.0,K,3000.0,K,1.92932,0.0855967,0.489504,parsed,ATLAS,rmg_rxn_196,12.74,52.04,0.0
forward,3.54434e-05,cm^3/(mol*s),4.63013,18.7218,kJ/mol,1.0,K,300.0,K,3000.0,K,1.95174,0.0871016,0.49811,parsed,ATLAS,rmg_rxn_196,12.74,52.04,0.0
reverse,12.9654,cm^3/(mol*s),3.36756,27.9614,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09181,0.0114404,0.0654245,parsed,ATLAS,rmg_rxn_1150,30.03,43.85,0.0
forward,4290.11,cm^3/(mol*s),3.0487,2.06637,kJ/mol,1.0,K,300.0,K,3000.0,K,1.37201,0.0411955,0.235586,parsed,ATLAS,rmg_rxn_1150,30.03,43.85,0.0
reverse,0.00600588,cm^3/(mol*s),4.3585,58.1467,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39259,0.0431345,0.246675,parsed,ATLAS,rmg_rxn_275,54.56,72.54,0.0
forward,0.0233155,cm^3/(mol*s),3.94249,2.42292,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18163,0.0217387,0.124318,parsed,ATLAS,rmg_rxn_275,54.56,72.54,0.0
reverse,1.33016e-07,cm^3/(mol*s),5.55513,28.7222,kJ/mol,1.0,K,300.0,K,3000.0,K,2.69078,0.128926,0.737295,parsed,ATLAS,rmg_rxn_1494,19.65,60.13,0.0
forward,1.31495e-07,cm^3/(mol*s),5.47878,8.54321,kJ/mol,1.0,K,300.0,K,3000.0,K,2.58698,0.123803,0.707993,parsed,ATLAS,rmg_rxn_1494,19.65,60.13,0.0
reverse,7.05167e-05,cm^3/(mol*s),4.90222,69.3622,kJ/mol,1.0,K,300.0,K,3000.0,K,1.83279,0.0789112,0.451271,parsed,ATLAS,rmg_rxn_1561,62.39,90.03,0.0
forward,0.000253132,cm^3/(mol*s),4.29886,5.35531,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45637,0.0489673,0.28003,parsed,ATLAS,rmg_rxn_1561,62.39,90.03,0.0
reverse,3.38581e-06,cm^3/(mol*s),4.70557,35.2699,kJ/mol,1.0,K,300.0,K,3000.0,K,2.03912,0.092806,0.530732,parsed,ATLAS,rmg_rxn_177,14.64,57.72,0.0
forward,3.89079e-05,cm^3/(mol*s),4.70163,21.7725,kJ/mol,1.0,K,300.0,K,3000.0,K,2.01462,0.0912321,0.521731,parsed,ATLAS,rmg_rxn_177,14.64,57.72,0.0
reverse,1.00844,cm^3/(mol*s),3.37793,22.6854,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09752,0.0121202,0.069312,parsed,ATLAS,rmg_rxn_303,26.43,29.35,0.0
forward,2.39795,cm^3/(mol*s),3.36017,-2.55476,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03135,0.00402058,0.0229926,parsed,ATLAS,rmg_rxn_303,26.43,29.35,0.0
reverse,6.97487e-07,cm^3/(mol*s),4.93019,24.5357,kJ/mol,1.0,K,300.0,K,3000.0,K,2.24883,0.105557,0.60365,parsed,ATLAS,rmg_rxn_340,0.0,50.59,4.72
forward,1.01385e-06,cm^3/(mol*s),4.90961,29.1032,kJ/mol,1.0,K,300.0,K,3000.0,K,2.2374,0.104893,0.599856,parsed,ATLAS,rmg_rxn_340,0.0,50.59,4.72
reverse,149.214,cm^3/(mol*s),2.58497,0.615132,kJ/mol,1.0,K,300.0,K,3000.0,K,1.26912,0.0310417,0.177519,parsed,ATLAS,rmg_rxn_1134,5.6,16.5,0.0
forward,92732.7,cm^3/(mol*s),2.5618,0.197855,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12449,0.0152827,0.0873973,parsed,ATLAS,rmg_rxn_1134,5.6,16.5,0.0
reverse,2.22616e-05,cm^3/(mol*s),4.80613,49.3006,kJ/mol,1.0,K,300.0,K,3000.0,K,2.0317,0.0923318,0.52802,parsed,ATLAS,rmg_rxn_520,33.35,72.4,0.0
forward,3.09324e-06,cm^3/(mol*s),4.68874,15.2683,kJ/mol,1.0,K,300.0,K,3000.0,K,2.02144,0.0916721,0.524247,parsed,ATLAS,rmg_rxn_520,33.35,72.4,0.0
reverse,2.15364e-05,cm^3/(mol*s),4.97006,33.1512,kJ/mol,1.0,K,300.0,K,3000.0,K,2.49431,0.119051,0.68082,parsed,ATLAS,rmg_rxn_206,1.9,56.46,0.0
forward,2.56495e-05,cm^3/(mol*s),4.94694,31.9502,kJ/mol,1.0,K,300.0,K,3000.0,K,2.43731,0.11604,0.663603,parsed,ATLAS,rmg_rxn_206,1.9,56.46,0.0
reverse,2.745,cm^3/(mol*s),3.77172,185.052,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07924,0.00993205,0.0567986,parsed,ATLAS,rmg_rxn_356,188.03,189.93,0.0
forward,9.32537,cm^3/(mol*s),3.4881,-3.0856,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03735,0.00477666,0.0273164,parsed,ATLAS,rmg_rxn_356,188.03,189.93,0.0
reverse,0.023659,cm^3/(mol*s),4.01696,117.128,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20081,0.023836,0.136311,parsed,ATLAS,rmg_rxn_276,114.85,126.3,0.0
forward,0.0502595,cm^3/(mol*s),3.68365,1.59279,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1056,0.0130761,0.0747787,parsed,ATLAS,rmg_rxn_276,114.85,126.3,0.0
reverse,0.316579,cm^3/(mol*s),3.66878,-1.89202,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06701,0.00844794,0.0483115,parsed,ATLAS,rmg_rxn_354,0.0,88.56,82.52
forward,0.050437,cm^3/(mol*s),3.63673,79.4281,kJ/mol,1.0,K,300.0,K,3000.0,K,1.05249,0.00666402,0.0381097,parsed,ATLAS,rmg_rxn_354,0.0,88.56,82.52
reverse,0.0019058,cm^3/(mol*s),4.66122,92.4361,kJ/mol,1.0,K,300.0,K,3000.0,K,1.49732,0.0525792,0.300686,parsed,ATLAS,rmg_rxn_1540,90.56,110.17,0.0
forward,0.00557775,cm^3/(mol*s),3.97579,0.31479,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18254,0.021839,0.124891,parsed,ATLAS,rmg_rxn_1540,90.56,110.17,0.0
reverse,1.19739e-05,cm^3/(mol*s),4.55671,50.6157,kJ/mol,1.0,K,300.0,K,3000.0,K,1.68942,0.0683021,0.390601,parsed,ATLAS,rmg_rxn_180,39.67,70.27,0.0
forward,7.77568e-05,cm^3/(mol*s),4.41829,11.8596,kJ/mol,1.0,K,300.0,K,3000.0,K,1.61322,0.06229,0.356219,parsed,ATLAS,rmg_rxn_180,39.67,70.27,0.0
reverse,0.0346739,cm^3/(mol*s),3.92001,116.878,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15036,0.0182449,0.104337,parsed,ATLAS,rmg_rxn_324,116.83,124.92,0.0
forward,0.0658331,cm^3/(mol*s),3.59473,-0.597991,kJ/mol,1.0,K,300.0,K,3000.0,K,1.05795,0.00733742,0.0419607,parsed,ATLAS,rmg_rxn_324,116.83,124.92,0.0
reverse,0.045272,cm^3/(mol*s),4.27106,50.8767,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31288,0.035457,0.202769,parsed,ATLAS,rmg_rxn_23,49.41,63.56,0.0
forward,0.0169221,cm^3/(mol*s),3.70655,-0.910546,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09085,0.0113258,0.0647691,parsed,ATLAS,rmg_rxn_23,49.41,63.56,0.0
reverse,6.98649e-05,cm^3/(mol*s),4.80769,65.4805,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09457,0.0963011,0.550719,parsed,ATLAS,rmg_rxn_172,48.51,87.55,0.0
forward,0.00016162,cm^3/(mol*s),4.75173,16.5664,kJ/mol,1.0,K,300.0,K,3000.0,K,2.00844,0.090832,0.519443,parsed,ATLAS,rmg_rxn_172,48.51,87.55,0.0
reverse,0.0999513,cm^3/(mol*s),4.1641,66.4698,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28105,0.0322606,0.184489,parsed,ATLAS,rmg_rxn_29,66.14,80.49,0.0
forward,0.0199904,cm^3/(mol*s),3.72412,-1.28669,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08109,0.0101557,0.0580776,parsed,ATLAS,rmg_rxn_29,66.14,80.49,0.0
reverse,6.69946e-06,cm^3/(mol*s),4.83287,38.6501,kJ/mol,1.0,K,300.0,K,3000.0,K,2.11062,0.0972955,0.556406,parsed,ATLAS,rmg_rxn_669,19.22,61.14,0.0
forward,2.60704e-06,cm^3/(mol*s),4.76996,18.9836,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09481,0.0963161,0.550805,parsed,ATLAS,rmg_rxn_669,19.22,61.14,0.0
reverse,0.00109066,cm^3/(mol*s),4.65335,84.361,kJ/mol,1.0,K,300.0,K,3000.0,K,1.50341,0.0531083,0.303711,parsed,ATLAS,rmg_rxn_1480,81.8,100.85,0.0
forward,0.00388858,cm^3/(mol*s),4.03166,0.0982102,kJ/mol,1.0,K,300.0,K,3000.0,K,1.2141,0.025269,0.144507,parsed,ATLAS,rmg_rxn_1480,81.8,100.85,0.0
reverse,2.74013e-05,cm^3/(mol*s),4.84586,27.0135,kJ/mol,1.0,K,300.0,K,3000.0,K,2.0029,0.0904721,0.517385,parsed,ATLAS,rmg_rxn_43,11.25,47.14,0.0
