rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment,A_log10,Ea_yj
rxn_1620,k_for (TST+T),0.306685,cm^3/(mol*s),3.78518,87.3385,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12285,0.0150921,0.0863076,"Fitted to 50 data points; dA = *|/ 1.12285, dn = +|- 0.0150921, dEa = +|- 0.0863076 kJ/mol",-0.5133074648930815,1.6110707031423623
rxn_428,k_for (TST+T),1.06511e-07,cm^3/(mol*s),5.55212,32.1187,kJ/mol,1.0 K,300.0 K,3000.0 K,2.95129,0.140963,0.80613,"Fitted to 50 data points; dA = *|/ 2.95129, dn = +|- 0.140963, dEa = +|- 0.80613 kJ/mol",-6.972605537834577,0.34323535993626036
rxn_1836,k_for (TST+T),1.47441e-06,cm^3/(mol*s),5.46739,42.3002,kJ/mol,1.0 K,300.0 K,3000.0 K,3.16219,0.149954,0.857543,"Fitted to 50 data points; dA = *|/ 3.16219, dn = +|- 0.149954, dEa = +|- 0.857543 kJ/mol",-5.831381732231406,0.6237510438680299
rxn_748,k_for (TST+T),0.0419294,cm^3/(mol*s),3.60584,-2.76514,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05219,0.00662689,0.0378973,"Fitted to 50 data points; dA = *|/ 1.05219, dn = +|- 0.00662689, dEa = +|- 0.0378973 kJ/mol",-1.377481352205388,-1.692901720429725
rxn_1478,k_for (TST+T),0.259147,cm^3/(mol*s),4.20374,11.9169,kJ/mol,1.0 K,300.0 K,3000.0 K,1.48258,0.0512911,0.29332,"Fitted to 50 data points; dA = *|/ 1.48258, dn = +|- 0.0512911, dEa = +|- 0.29332 kJ/mol",-0.5864538143798699,-0.36675836859174016
rxn_606,k_for (TST+T),0.00250027,cm^3/(mol*s),4.17116,97.5112,kJ/mol,1.0 K,300.0 K,3000.0 K,1.3617,0.0402134,0.229969,"Fitted to 50 data points; dA = *|/ 1.3617, dn = +|- 0.0402134, dEa = +|- 0.229969 kJ/mol",-2.60201309005654,1.7997809332293784
rxn_601,k_for (TST+T),3.22746e-06,cm^3/(mol*s),4.75872,20.7927,kJ/mol,1.0 K,300.0 K,3000.0 K,2.0721,0.0948962,0.542685,"Fitted to 50 data points; dA = *|/ 2.0721, dn = +|- 0.0948962, dEa = +|- 0.542685 kJ/mol",-5.491139131520698,-0.018705367126452606
rxn_1203,k_for (TST+T),4.41607e-08,cm^3/(mol*s),5.39525,56.9727,kJ/mol,1.0 K,300.0 K,3000.0 K,3.21242,0.152006,0.869281,"Fitted to 50 data points; dA = *|/ 3.21242, dn = +|- 0.152006, dEa = +|- 0.869281 kJ/mol",-7.354964051136469,0.980951563764993
rxn_1037,k_for (TST+T),9.94777e-09,cm^3/(mol*s),5.80503,42.2249,kJ/mol,1.0 K,300.0 K,3000.0 K,4.66223,0.200521,1.14672,"Fitted to 50 data points; dA = *|/ 4.66223, dn = +|- 0.200521, dEa = +|- 1.14672 kJ/mol",-8.00227426450439,0.621790619869101
rxn_1876,k_for (TST+T),0.000665134,cm^3/(mol*s),4.39335,69.0828,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5945,0.0607702,0.347528,"Fitted to 50 data points; dA = *|/ 1.5945, dn = +|- 0.0607702, dEa = +|- 0.347528 kJ/mol",-3.177090851541917,1.24646794627259
rxn_1425,k_for (TST+T),1.04462e-07,cm^3/(mol*s),5.18738,26.6784,kJ/mol,1.0 K,300.0 K,3000.0 K,2.76305,0.132379,0.757037,"Fitted to 50 data points; dA = *|/ 2.76305, dn = +|- 0.132379, dEa = +|- 0.757037 kJ/mol",-6.981041663539721,0.1776275300377983
rxn_426,k_for (TST+T),1980710.0,cm^3/(mol*s),2.22744,10.999,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16784,0.0202095,0.115573,"Fitted to 50 data points; dA = *|/ 1.16784, dn = +|- 0.0202095, dEa = +|- 0.115573 kJ/mol",6.296820894206255,-0.4081257597762366
rxn_706,k_for (TST+T),5184250.0,cm^3/(mol*s),2.12413,9.70255,kJ/mol,1.0 K,300.0 K,3000.0 K,1.10071,0.0124978,0.0714714,"Fitted to 50 data points; dA = *|/ 1.10071, dn = +|- 0.0124978, dEa = +|- 0.0714714 kJ/mol",6.71468593634297,-0.46901181096986433
rxn_724,k_for (TST+T),0.0052297,cm^3/(mol*s),4.22094,6.43611,kJ/mol,1.0 K,300.0 K,3000.0 K,1.39729,0.0435737,0.249186,"Fitted to 50 data points; dA = *|/ 1.39729, dn = +|- 0.0435737, dEa = +|- 0.249186 kJ/mol",-2.281523223576602,-0.6388895819428423
rxn_2020,k_for (TST+T),0.000564952,cm^3/(mol*s),3.89483,1.25523,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20409,0.0241912,0.138343,"Fitted to 50 data points; dA = *|/ 1.20409, dn = +|- 0.0241912, dEa = +|- 0.138343 kJ/mol",-3.247988449562298,-1.0050631203596854
rxn_1849,k_for (TST+T),1.502e-05,cm^3/(mol*s),4.89406,66.9755,kJ/mol,1.0 K,300.0 K,3000.0 K,2.3879,0.113373,0.648347,"Fitted to 50 data points; dA = *|/ 2.3879, dn = +|- 0.113373, dEa = +|- 0.648347 kJ/mol",-4.823330067331851,1.201812464464667
rxn_1326,k_for (TST+T),1.73754e-05,cm^3/(mol*s),4.94458,41.5943,kJ/mol,1.0 K,300.0 K,3000.0 K,2.32496,0.109893,0.628449,"Fitted to 50 data points; dA = *|/ 2.32496, dn = +|- 0.109893, dEa = +|- 0.628449 kJ/mol",-4.760065188706587,0.6053135823068001
rxn_129,k_for (TST+T),5.38449,cm^3/(mol*s),4.14383,38.1869,kJ/mol,1.0 K,300.0 K,3000.0 K,1.67648,0.0673001,0.384871,"Fitted to 50 data points; dA = *|/ 1.67648, dn = +|- 0.0673001, dEa = +|- 0.384871 kJ/mol",0.7311445747324543,0.5143539068067757
rxn_433,k_for (TST+T),3.00236e-07,cm^3/(mol*s),5.53354,25.0817,kJ/mol,1.0 K,300.0 K,3000.0 K,3.06395,0.145843,0.834035,"Fitted to 50 data points; dA = *|/ 3.06395, dn = +|- 0.145843, dEa = +|- 0.834035 kJ/mol",-6.522537234597837,0.12635393899353958
rxn_1398,k_for (TST+T),5.19417e-07,cm^3/(mol*s),5.14914,47.5172,kJ/mol,1.0 K,300.0 K,3000.0 K,2.8392,0.13592,0.777289,"Fitted to 50 data points; dA = *|/ 2.8392, dn = +|- 0.13592, dEa = +|- 0.777289 kJ/mol",-6.284483840449165,0.7561129706144515
rxn_1242,k_for (TST+T),6.09925e-07,cm^3/(mol*s),5.61118,62.0775,kJ/mol,1.0 K,300.0 K,3000.0 K,4.05224,0.182257,1.04227,"Fitted to 50 data points; dA = *|/ 4.05224, dn = +|- 0.182257, dEa = +|- 1.04227 kJ/mol",-6.2147235651346255,1.0955973566349935
rxn_807,k_for (TST+T),983.409,cm^3/(mol*s),2.68101,53.6279,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08693,0.0108569,0.0620875,"Fitted to 50 data points; dA = *|/ 1.08693, dn = +|- 0.0108569, dEa = +|- 0.0620875 kJ/mol",2.9927341785651365,0.9034062176819277
rxn_1374,k_for (TST+T),7.7852e-07,cm^3/(mol*s),5.61114,41.5812,kJ/mol,1.0 K,300.0 K,3000.0 K,3.93529,0.178442,1.02046,"Fitted to 50 data points; dA = *|/ 3.93529, dn = +|- 0.178442, dEa = +|- 1.02046 kJ/mol",-6.108730226027052,0.6049701550096306
rxn_1005,k_for (TST+T),4.37464e-08,cm^3/(mol*s),5.55808,39.8385,kJ/mol,1.0 K,300.0 K,3000.0 K,3.85078,0.175615,1.00429,"Fitted to 50 data points; dA = *|/ 3.85078, dn = +|- 0.175615, dEa = +|- 1.00429 kJ/mol",-7.359057680343693,0.5588604470409454
rxn_487,k_for (TST+T),4.5362e-06,cm^3/(mol*s),4.76465,24.1142,kJ/mol,1.0 K,300.0 K,3000.0 K,2.08016,0.0954015,0.545575,"Fitted to 50 data points; dA = *|/ 2.08016, dn = +|- 0.0954015, dEa = +|- 0.545575 kJ/mol",-5.343307805750609,0.09461078772335384
rxn_1627,k_for (TST+T),1.4533,cm^3/(mol*s),3.87032,104.959,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12678,0.0155474,0.0889112,"Fitted to 50 data points; dA = *|/ 1.12678, dn = +|- 0.0155474, dEa = +|- 0.0889112 kJ/mol",0.16235527355207907,1.9325404886343491
rxn_1489,k_for (TST+T),5.93921e-07,cm^3/(mol*s),4.98657,37.4579,kJ/mol,1.0 K,300.0 K,3000.0 K,2.44605,0.116507,0.666269,"Fitted to 50 data points; dA = *|/ 2.44605, dn = +|- 0.116507, dEa = +|- 0.666269 kJ/mol",-6.226271318563892,0.49444670006003905
rxn_1667,k_for (TST+T),7.92594e-05,cm^3/(mol*s),4.86429,42.704,kJ/mol,1.0 K,300.0 K,3000.0 K,2.46885,0.117715,0.673178,"Fitted to 50 data points; dA = *|/ 2.46885, dn = +|- 0.117715, dEa = +|- 0.673178 kJ/mol",-4.100949219633364,0.6342383892878111
rxn_1007,k_for (TST+T),7.53382e-07,cm^3/(mol*s),5.43764,61.5817,kJ/mol,1.0 K,300.0 K,3000.0 K,3.35433,0.157637,0.90148,"Fitted to 50 data points; dA = *|/ 3.35433, dn = +|- 0.157637, dEa = +|- 0.90148 kJ/mol",-6.122984760286268,1.0846463608226304
rxn_837,k_for (TST+T),1.89617,cm^3/(mol*s),4.15749,115.432,kJ/mol,1.0 K,300.0 K,3000.0 K,1.33176,0.0373173,0.213407,"Fitted to 50 data points; dA = *|/ 1.33176, dn = +|- 0.0373173, dEa = +|- 0.213407 kJ/mol",0.277877271162506,2.1124572923287768
rxn_1624,k_for (TST+T),0.0025337,cm^3/(mol*s),4.21634,57.7812,kJ/mol,1.0 K,300.0 K,3000.0 K,1.39876,0.0437102,0.249966,"Fitted to 50 data points; dA = *|/ 1.39876, dn = +|- 0.0437102, dEa = +|- 0.249966 kJ/mol",-2.5962448085755416,0.9993972786417804
rxn_1794,k_for (TST+T),9.69668e-05,cm^3/(mol*s),4.62117,62.95,kJ/mol,1.0 K,300.0 K,3000.0 K,1.86469,0.0811591,0.464127,"Fitted to 50 data points; dA = *|/ 1.86469, dn = +|- 0.0811591, dEa = +|- 0.464127 kJ/mol",-4.01337693629944,1.1147770380558273
rxn_372,k_for (TST+T),17468600.0,cm^3/(mol*s),2.0066,7.9794,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07794,0.00977606,0.0559066,"Fitted to 50 data points; dA = *|/ 1.07794, dn = +|- 0.00977606, dEa = +|- 0.0559066 kJ/mol",7.24225810036712,-0.5552308445099968
rxn_440,k_for (TST+T),1.33307e-08,cm^3/(mol*s),5.95418,30.6206,kJ/mol,1.0 K,300.0 K,3000.0 K,3.86319,0.176034,1.00669,"Fitted to 50 data points; dA = *|/ 3.86319, dn = +|- 0.176034, dEa = +|- 1.00669 kJ/mol",-7.875147045023091,0.2989121542929434
rxn_1257,k_for (TST+T),424927.0,cm^3/(mol*s),2.49813,12.1832,kJ/mol,1.0 K,300.0 K,3000.0 K,1.30653,0.0348262,0.199162,"Fitted to 50 data points; dA = *|/ 1.30653, dn = +|- 0.0348262, dEa = +|- 0.199162 kJ/mol",5.628314327179107,-0.35500153664968276
rxn_1963,k_for (TST+T),6.69712e-06,cm^3/(mol*s),4.73149,30.7375,kJ/mol,1.0 K,300.0 K,3000.0 K,2.2242,0.104122,0.595447,"Fitted to 50 data points; dA = *|/ 2.2242, dn = +|- 0.104122, dEa = +|- 0.595447 kJ/mol",-5.174111919240478,0.30240361773319224
rxn_1297,k_for (TST+T),8.24931e-06,cm^3/(mol*s),5.20479,19.2898,kJ/mol,1.0 K,300.0 K,3000.0 K,2.47327,0.117948,0.674512,"Fitted to 50 data points; dA = *|/ 2.47327, dn = +|- 0.117948, dEa = +|- 0.674512 kJ/mol",-5.083582375780328,-0.07246863859628692
rxn_933,k_for (TST+T),4.40591e-05,cm^3/(mol*s),4.82978,38.5055,kJ/mol,1.0 K,300.0 K,3000.0 K,1.97737,0.0888008,0.507827,"Fitted to 50 data points; dA = *|/ 1.97737, dn = +|- 0.0888008, dEa = +|- 0.507827 kJ/mol",-4.355964378474988,0.5230027992168941
rxn_860,k_for (TST+T),0.024487,cm^3/(mol*s),4.38481,110.488,kJ/mol,1.0 K,300.0 K,3000.0 K,1.44721,0.0481456,0.275331,"Fitted to 50 data points; dA = *|/ 1.44721, dn = +|- 0.0481456, dEa = +|- 0.275331 kJ/mol",-1.611064418764758,2.0284534661302605
rxn_297,k_for (TST+T),0.192476,cm^3/(mol*s),4.10809,56.783,kJ/mol,1.0 K,300.0 K,3000.0 K,1.19933,0.0236752,0.135392,"Fitted to 50 data points; dA = *|/ 1.19933, dn = +|- 0.0236752, dEa = +|- 0.135392 kJ/mol",-0.71562341533662,0.9766072226935973
rxn_1454,k_for (TST+T),7.98127e-06,cm^3/(mol*s),4.57638,17.2602,kJ/mol,1.0 K,300.0 K,3000.0 K,1.89916,0.0835445,0.477768,"Fitted to 50 data points; dA = *|/ 1.89916, dn = +|- 0.0835445, dEa = +|- 0.477768 kJ/mol",-5.0979279971069955,-0.14794547609828412
rxn_94,k_for (TST+T),0.00514067,cm^3/(mol*s),4.50954,10.773,kJ/mol,1.0 K,300.0 K,3000.0 K,1.72739,0.071197,0.407156,"Fitted to 50 data points; dA = *|/ 1.72739, dn = +|- 0.071197, dEa = +|- 0.407156 kJ/mol",-2.288980274323781,-0.41852273593058426
rxn_1915,k_for (TST+T),0.00803774,cm^3/(mol*s),4.3186,84.4385,kJ/mol,1.0 K,300.0 K,3000.0 K,1.56992,0.0587463,0.335954,"Fitted to 50 data points; dA = *|/ 1.56992, dn = +|- 0.0587463, dEa = +|- 0.335954 kJ/mol",-2.0948660462145927,1.5555424204138903
rxn_315,k_for (TST+T),0.000726082,cm^3/(mol*s),4.64763,49.7626,kJ/mol,1.0 K,300.0 K,3000.0 K,1.91993,0.0849614,0.485871,"Fitted to 50 data points; dA = *|/ 1.91993, dn = +|- 0.0849614, dEa = +|- 0.485871 kJ/mol",-3.1390143295250947,0.8111375869101715
rxn_858,k_for (TST+T),1.53413,cm^3/(mol*s),4.26444,162.166,kJ/mol,1.0 K,300.0 K,3000.0 K,1.33491,0.0376244,0.215164,"Fitted to 50 data points; dA = *|/ 1.33491, dn = +|- 0.0376244, dEa = +|- 0.215164 kJ/mol",0.18586216267064304,2.840271422179654
rxn_1500,k_for (TST+T),1.00154e-06,cm^3/(mol*s),4.80759,16.7847,kJ/mol,1.0 K,300.0 K,3000.0 K,2.09732,0.0964717,0.551695,"Fitted to 50 data points; dA = *|/ 2.09732, dn = +|- 0.0964717, dEa = +|- 0.551695 kJ/mol",-5.999331700956156,-0.1661547543972528
rxn_681,k_for (TST+T),5.00052,cm^3/(mol*s),3.63596,-0.441671,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08183,0.010245,0.0585886,"Fitted to 50 data points; dA = *|/ 1.08183, dn = +|- 0.010245, dEa = +|- 0.0585886 kJ/mol",0.699015168613635,-1.2120228956552517
rxn_1349,k_for (TST+T),0.0301197,cm^3/(mol*s),3.95859,0.543211,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22528,0.0264634,0.151337,"Fitted to 50 data points; dA = *|/ 1.22528, dn = +|- 0.0264634, dEa = +|- 0.151337 kJ/mol",-1.5211493581351292,-1.078833789641662
rxn_1446,k_for (TST+T),7.91803e-06,cm^3/(mol*s),4.89767,64.998,kJ/mol,1.0 K,300.0 K,3000.0 K,2.20416,0.102944,0.588706,"Fitted to 50 data points; dA = *|/ 2.20416, dn = +|- 0.102944, dEa = +|- 0.588706 kJ/mol",-5.101382857116553,1.1593493439018177
rxn_1356,k_for (TST+T),2.64146e-06,cm^3/(mol*s),5.15388,22.5614,kJ/mol,1.0 K,300.0 K,3000.0 K,2.7403,0.131302,0.75088,"Fitted to 50 data points; dA = *|/ 2.7403, dn = +|- 0.131302, dEa = +|- 0.75088 kJ/mol",-5.578155961509621,0.04251462299634651
rxn_223,k_for (TST+T),4893.28,cm^3/(mol*s),3.00162,6.57623,kJ/mol,1.0 K,300.0 K,3000.0 K,1.43601,0.0471336,0.269544,"Fitted to 50 data points; dA = *|/ 1.43601, dn = +|- 0.0471336, dEa = +|- 0.269544 kJ/mol",3.68960006737975,-0.6309962499183946
rxn_892,k_for (TST+T),0.258513,cm^3/(mol*s),4.08077,105.184,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23065,0.0270325,0.154591,"Fitted to 50 data points; dA = *|/ 1.23065, dn = +|- 0.0270325, dEa = +|- 0.154591 kJ/mol",-0.58751761239091,1.936486056385838
rxn_235,k_for (TST+T),20805.4,cm^3/(mol*s),2.81365,19.1758,kJ/mol,1.0 K,300.0 K,3000.0 K,1.59547,0.0608493,0.34798,"Fitted to 50 data points; dA = *|/ 1.59547, dn = +|- 0.0608493, dEa = +|- 0.34798 kJ/mol",4.3181760698584934,-0.07661722482243212
rxn_1029,k_for (TST+T),1.54126e-06,cm^3/(mol*s),5.12588,101.669,kJ/mol,1.0 K,300.0 K,3000.0 K,2.41458,0.11482,0.656622,"Fitted to 50 data points; dA = *|/ 2.41458, dn = +|- 0.11482, dEa = +|- 0.656622 kJ/mol",-5.812124092598496,1.8744196754735554
rxn_249,k_for (TST+T),0.12533,cm^3/(mol*s),3.6604,20.0383,kJ/mol,1.0 K,300.0 K,3000.0 K,2.03673,0.0926534,0.529859,"Fitted to 50 data points; dA = *|/ 2.03673, dn = +|- 0.0926534, dEa = +|- 0.529859 kJ/mol",-0.9019449603307567,-0.04548095243229473
rxn_1964,k_for (TST+T),1.0919e-07,cm^3/(mol*s),5.52337,48.0976,kJ/mol,1.0 K,300.0 K,3000.0 K,3.89039,0.176947,1.01191,"Fitted to 50 data points; dA = *|/ 3.89039, dn = +|- 0.176947, dEa = +|- 1.01191 kJ/mol",-6.9618171340093395,0.770441628449755
rxn_1991,k_for (TST+T),6.63168e-06,cm^3/(mol*s),5.02623,23.8012,kJ/mol,1.0 K,300.0 K,3000.0 K,2.43227,0.115771,0.66206,"Fitted to 50 data points; dA = *|/ 2.43227, dn = +|- 0.115771, dEa = +|- 0.66206 kJ/mol",-5.17837643806501,0.08422651117977356
rxn_1865,k_for (TST+T),3.37768e-05,cm^3/(mol*s),4.64943,14.9599,kJ/mol,1.0 K,300.0 K,3000.0 K,1.95466,0.0872966,0.499225,"Fitted to 50 data points; dA = *|/ 1.95466, dn = +|- 0.0872966, dEa = +|- 0.499225 kJ/mol",-4.471381497694904,-0.23811689544560113
rxn_743,k_for (TST+T),0.000717557,cm^3/(mol*s),4.08919,7.30372,kJ/mol,1.0 K,300.0 K,3000.0 K,1.3581,0.0398684,0.227996,"Fitted to 50 data points; dA = *|/ 1.3581, dn = +|- 0.0398684, dEa = +|- 0.227996 kJ/mol",-3.1441435945211764,-0.591008446965726
rxn_1507,k_for (TST+T),3.4562e-07,cm^3/(mol*s),5.17406,50.0137,kJ/mol,1.0 K,300.0 K,3000.0 K,2.77965,0.133159,0.761499,"Fitted to 50 data points; dA = *|/ 2.77965, dn = +|- 0.133159, dEa = +|- 0.761499 kJ/mol",-6.46140113413782,0.8172236159254752
rxn_188,k_for (TST+T),5006.36,cm^3/(mol*s),3.31672,-0.782376,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11609,0.0143062,0.081813,"Fitted to 50 data points; dA = *|/ 1.11609, dn = +|- 0.0143062, dEa = +|- 0.081813 kJ/mol",3.699522075873891,-1.269575971741343
rxn_1166,k_for (TST+T),1.12878e-06,cm^3/(mol*s),5.30861,24.6207,kJ/mol,1.0 K,300.0 K,3000.0 K,2.86048,0.136892,0.78285,"Fitted to 50 data points; dA = *|/ 2.86048, dn = +|- 0.136892, dEa = +|- 0.78285 kJ/mol",-5.947390694121344,0.11129469347175436
rxn_880,k_for (TST+T),0.00321471,cm^3/(mol*s),4.74589,59.7068,kJ/mol,1.0 K,300.0 K,3000.0 K,1.96756,0.0881532,0.504124,"Fitted to 50 data points; dA = *|/ 1.96756, dn = +|- 0.0881532, dEa = +|- 0.504124 kJ/mol",-2.4928581988145235,1.0428844787304465
rxn_1023,k_for (TST+T),1.29599e-05,cm^3/(mol*s),4.8585,82.2356,kJ/mol,1.0 K,300.0 K,3000.0 K,2.05561,0.0938556,0.536734,"Fitted to 50 data points; dA = *|/ 2.05561, dn = +|- 0.0938556, dEa = +|- 0.536734 kJ/mol",-4.887398349516023,1.5128048508223642
rxn_1359,k_for (TST+T),0.00018314,cm^3/(mol*s),4.86532,18.0679,kJ/mol,1.0 K,300.0 K,3000.0 K,2.18427,0.101763,0.581952,"Fitted to 50 data points; dA = *|/ 2.18427, dn = +|- 0.101763, dEa = +|- 0.581952 kJ/mol",-3.7372167901492364,-0.1174867733023556
rxn_1812,k_for (TST+T),0.00135167,cm^3/(mol*s),4.64089,11.7351,kJ/mol,1.0 K,300.0 K,3000.0 K,1.74951,0.072854,0.416632,"Fitted to 50 data points; dA = *|/ 1.74951, dn = +|- 0.072854, dEa = +|- 0.416632 kJ/mol",-2.8691293251639887,-0.3748460617231112
rxn_847,k_for (TST+T),0.033792,cm^3/(mol*s),3.76758,48.2526,kJ/mol,1.0 K,300.0 K,3000.0 K,2.09217,0.0961516,0.549865,"Fitted to 50 data points; dA = *|/ 2.09217, dn = +|- 0.0961516, dEa = +|- 0.549865 kJ/mol",-1.4711861034823006,0.7742555517596404
rxn_1381,k_for (TST+T),5.9418e-08,cm^3/(mol*s),5.36314,33.9505,kJ/mol,1.0 K,300.0 K,3000.0 K,3.17621,0.15053,0.860838,"Fitted to 50 data points; dA = *|/ 3.17621, dn = +|- 0.15053, dEa = +|- 0.860838 kJ/mol",-7.226081970566383,0.39624788867369504
rxn_659,k_for (TST+T),0.0512177,cm^3/(mol*s),4.15447,-0.692778,kJ/mol,1.0 K,300.0 K,3000.0 K,1.24007,0.0280259,0.160273,"Fitted to 50 data points; dA = *|/ 1.24007, dn = +|- 0.0280259, dEa = +|- 0.160273 kJ/mol",-1.2905799280100336,-1.2539254277622212
rxn_1144,k_for (TST+T),0.000479428,cm^3/(mol*s),4.33118,30.9288,kJ/mol,1.0 K,300.0 K,3000.0 K,1.72927,0.0713383,0.407964,"Fitted to 50 data points; dA = *|/ 1.72927, dn = +|- 0.0713383, dEa = +|- 0.407964 kJ/mol",-3.3192766054913734,0.3081049920732294
rxn_1949,k_for (TST+T),0.0438135,cm^3/(mol*s),4.15933,48.1023,kJ/mol,1.0 K,300.0 K,3000.0 K,1.77179,0.0745023,0.426058,"Fitted to 50 data points; dA = *|/ 1.77179, dn = +|- 0.0745023, dEa = +|- 0.426058 kJ/mol",-1.358392052232189,0.770557354380856
rxn_1657,k_for (TST+T),0.000456457,cm^3/(mol*s),4.56472,80.6336,kJ/mol,1.0 K,300.0 K,3000.0 K,1.97389,0.0885715,0.506516,"Fitted to 50 data points; dA = *|/ 1.97389, dn = +|- 0.0885715, dEa = +|- 0.506516 kJ/mol",-3.340600128408558,1.4814113018464283
rxn_37,k_for (TST+T),4.36809e-05,cm^3/(mol*s),4.76918,13.2501,kJ/mol,1.0 K,300.0 K,3000.0 K,1.77561,0.0747831,0.427664,"Fitted to 50 data points; dA = *|/ 1.77561, dn = +|- 0.0747831, dEa = +|- 0.427664 kJ/mol",-4.359708422020192,-0.3089150376749421
rxn_1595,k_for (TST+T),0.958039,cm^3/(mol*s),3.73586,126.607,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07943,0.00995572,0.056934,"Fitted to 50 data points; dA = *|/ 1.07943, dn = +|- 0.00995572, dEa = +|- 0.056934 kJ/mol",-0.018616811234563456,2.296732027971252
rxn_1302,k_for (TST+T),28.9226,cm^3/(mol*s),3.01277,6.87134,kJ/mol,1.0 K,300.0 K,3000.0 K,1.29645,0.0338176,0.193393,"Fitted to 50 data points; dA = *|/ 1.29645, dn = +|- 0.0338176, dEa = +|- 0.193393 kJ/mol",1.461237331322984,-0.6145794818858455
rxn_1351,k_for (TST+T),5.95229e-07,cm^3/(mol*s),5.34873,31.4009,kJ/mol,1.0 K,300.0 K,3000.0 K,3.31477,0.156091,0.892644,"Fitted to 50 data points; dA = *|/ 3.31477, dn = +|- 0.156091, dEa = +|- 0.892644 kJ/mol",-6.225315917796246,0.3221110806709722
rxn_1422,k_for (TST+T),1.24306e-07,cm^3/(mol*s),5.44874,65.0538,kJ/mol,1.0 K,300.0 K,3000.0 K,3.18116,0.150733,0.861999,"Fitted to 50 data points; dA = *|/ 3.18116, dn = +|- 0.150733, dEa = +|- 0.861999 kJ/mol",-6.905507908333393,1.1605551695449297
rxn_1796,k_for (TST+T),1.55824,cm^3/(mol*s),3.08796,109.466,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04302,0.00548566,0.031371,"Fitted to 50 data points; dA = *|/ 1.04302, dn = +|- 0.00548566, dEa = +|- 0.031371 kJ/mol",0.1926343484895909,2.0108852799879693
rxn_1372,k_for (TST+T),5.3502e-07,cm^3/(mol*s),5.34422,55.8164,kJ/mol,1.0 K,300.0 K,3000.0 K,2.93435,0.140214,0.801843,"Fitted to 50 data points; dA = *|/ 2.93435, dn = +|- 0.140214, dEa = +|- 0.801843 kJ/mol",-6.271629982974493,0.9543727015318142
rxn_383,k_for (TST+T),7.35423,cm^3/(mol*s),3.51803,21.7317,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06452,0.0081444,0.0465756,"Fitted to 50 data points; dA = *|/ 1.06452, dn = +|- 0.0081444, dEa = +|- 0.0465756 kJ/mol",0.8665372080959183,0.014058001643005144
rxn_102,k_for (TST+T),0.402029,cm^3/(mol*s),4.05447,4.78017,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31664,0.0358297,0.2049,"Fitted to 50 data points; dA = *|/ 1.31664, dn = +|- 0.0358297, dEa = +|- 0.2049 kJ/mol",-0.3957426183440962,-0.7377247974193469
rxn_2013,k_for (TST+T),1.90525,cm^3/(mol*s),3.47864,-4.58632,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03804,0.00486294,0.0278098,"Fitted to 50 data points; dA = *|/ 1.03804, dn = +|- 0.00486294, dEa = +|- 0.0278098 kJ/mol",0.27995197029869623,-2.1842078232915885
rxn_930,k_for (TST+T),1.57112e-05,cm^3/(mol*s),4.94726,34.8058,kJ/mol,1.0 K,300.0 K,3000.0 K,2.34408,0.11096,0.634549,"Fitted to 50 data points; dA = *|/ 2.34408, dn = +|- 0.11096, dEa = +|- 0.634549 kJ/mol",-4.803790642873758,0.420580181668979
rxn_1935,k_for (TST+T),0.0520782,cm^3/(mol*s),4.08217,7.36317,kJ/mol,1.0 K,300.0 K,3000.0 K,1.29167,0.0333357,0.190638,"Fitted to 50 data points; dA = *|/ 1.29167, dn = +|- 0.0333357, dEa = +|- 0.190638 kJ/mol",-1.283344034877209,-0.5878102857054219
rxn_948,k_for (TST+T),0.000121829,cm^3/(mol*s),4.98839,39.0046,kJ/mol,1.0 K,300.0 K,3000.0 K,2.06382,0.0943744,0.539701,"Fitted to 50 data points; dA = *|/ 2.06382, dn = +|- 0.0943744, dEa = +|- 0.539701 kJ/mol",-3.914249320563052,0.5364900998850436
rxn_1396,k_for (TST+T),1.35245e-06,cm^3/(mol*s),4.95875,24.6967,kJ/mol,1.0 K,300.0 K,3000.0 K,2.44647,0.116528,0.666394,"Fitted to 50 data points; dA = *|/ 2.44647, dn = +|- 0.116528, dEa = +|- 0.666394 kJ/mol",-5.868878781767039,0.11378551557377338
