TYPE,i,j,d,k,VALUE,LABEL,ATOM_LABELS
A,2,10,11.0,,1.0926268041210425,A(2-10-11),O-H-H
A,2,10,12.0,,1.6181831482557953,A(2-10-12),O-H-H
A,2,10,13.0,,1.3757191026228164,A(2-10-13),O-H-H
A,3,10,4.0,,0.6934696317048753,A(3-10-4),C-H-O
A,3,10,5.0,,1.1126840697206177,A(3-10-5),C-H-C
A,3,10,6.0,,1.2679988645036837,A(3-10-6),C-H-H
A,3,10,7.0,,0.8104533283519415,A(3-10-7),C-H-H
A,3,10,8.0,,1.0723574832702467,A(3-10-8),C-H-H
A,3,10,9.0,,1.524130525227951,A(3-10-9),C-H-H
A,3,10,11.0,,0.6002169936844497,A(3-10-11),C-H-H
A,3,10,12.0,,1.5513286729825282,A(3-10-12),C-H-H
A,3,10,13.0,,1.1148492284546494,A(3-10-13),C-H-H
A,4,10,5.0,,0.577149291064694,A(4-10-5),O-H-C
A,4,10,6.0,,1.0300331190285559,A(4-10-6),O-H-H
A,4,10,7.0,,0.7223912210966026,A(4-10-7),O-H-H
A,4,10,8.0,,1.3115472751454123,A(4-10-8),O-H-H
A,4,10,9.0,,1.6209989821167137,A(4-10-9),O-H-H
A,4,10,11.0,,1.0903067366005919,A(4-10-11),O-H-H
A,4,10,12.0,,0.9555199886290339,A(4-10-12),O-H-H
A,4,10,13.0,,0.4976722467617573,A(4-10-13),O-H-H
A,5,10,6.0,,0.5456478426878383,A(5-10-6),C-H-H
A,5,10,7.0,,0.5422295664146013,A(5-10-7),C-H-H
A,5,10,8.0,,1.09444040467948,A(5-10-8),C-H-H
A,5,10,9.0,,1.2070265519636494,A(5-10-9),C-H-H
A,5,10,11.0,,1.6366074750916384,A(5-10-11),C-H-H
A,5,10,12.0,,0.4392067880289545,A(5-10-12),C-H-H
A,5,10,13.0,,0.1557252942075173,A(5-10-13),C-H-H
A,6,10,7.0,,0.4576037175961753,A(6-10-7),H-H-H
A,6,10,8.0,,0.6582875344710524,A(6-10-8),H-H-H
A,6,10,9.0,,0.6620078684050561,A(6-10-9),H-H-H
A,6,10,11.0,,1.8681821826409406,A(6-10-11),H-H-H
A,6,10,12.0,,0.6440635006196861,A(6-10-12),H-H-H
A,6,10,13.0,,0.7000104816622265,A(6-10-13),H-H-H
A,7,10,8.0,,0.6124246474120987,A(7-10-8),H-H-H
A,7,10,9.0,,0.9062441732767014,A(7-10-9),H-H-H
A,7,10,11.0,,1.4106692180623837,A(7-10-11),H-H-H
A,7,10,12.0,,0.9026838550497409,A(7-10-12),H-H-H
A,7,10,13.0,,0.6629975123031897,A(7-10-13),H-H-H
A,8,10,9.0,,0.45591493975725333,A(8-10-9),H-H-H
A,8,10,11.0,,1.5565779178205732,A(8-10-11),H-H-H
A,8,10,12.0,,1.3021097443109815,A(8-10-12),H-H-H
A,8,10,13.0,,1.239942440636193,A(8-10-13),H-H-H
A,9,10,11.0,,2.000273197695721,A(9-10-11),H-H-H
A,9,10,12.0,,1.2099555280717231,A(9-10-12),H-H-H
A,9,10,13.0,,1.3618893462934265,A(9-10-13),H-H-H
A,11,10,12.0,,2.0455196644404374,A(11-10-12),H-H-H
A,11,10,13.0,,1.5860460161226564,A(11-10-13),H-H-H
A,12,10,13.0,,0.45988952539438177,A(12-10-13),H-H-H
A,0,11,1.0,,0.4099063017031527,A(0-11-1),C-H-C
A,0,11,2.0,,0.6177874539285922,A(0-11-2),C-H-O
A,0,11,3.0,,0.38928481766044276,A(0-11-3),C-H-C
A,0,11,4.0,,0.6168987619225362,A(0-11-4),C-H-O
A,0,11,5.0,,0.4160184076857174,A(0-11-5),C-H-C
A,0,11,6.0,,0.09652570808573344,A(0-11-6),C-H-H
A,0,11,7.0,,0.2732745312131494,A(0-11-7),C-H-H
A,0,11,8.0,,0.5158302116770163,A(0-11-8),C-H-H
A,0,11,9.0,,0.6002003894276217,A(0-11-9),C-H-H
A,0,11,10.0,,0.9997247013021899,A(0-11-10),C-H-H
A,0,11,12.0,,0.5978471487990192,A(0-11-12),C-H-H
A,0,11,13.0,,0.5648619690859186,A(0-11-13),C-H-H
A,1,11,2.0,,0.2631535906930736,A(1-11-2),C-H-O
A,1,11,3.0,,0.4677402876137719,A(1-11-3),C-H-C
A,1,11,4.0,,1.0165239676950513,A(1-11-4),C-H-O
A,1,11,5.0,,0.7808236862425096,A(1-11-5),C-H-C
A,1,11,6.0,,0.3884873955609259,A(1-11-6),C-H-H
A,1,11,7.0,,0.5576738297341097,A(1-11-7),C-H-H
A,1,11,8.0,,0.17483334058329258,A(1-11-8),C-H-H
A,1,11,9.0,,0.2895627481811558,A(1-11-9),C-H-H
A,1,11,10.0,,0.9309427417847932,A(1-11-10),C-H-H
A,1,11,12.0,,0.8363453662631228,A(1-11-12),C-H-H
A,1,11,13.0,,0.961727993165442,A(1-11-13),C-H-H
A,2,11,3.0,,0.7297891173126786,A(2-11-3),O-H-C
A,2,11,4.0,,1.2340655922971506,A(2-11-4),O-H-O
A,2,11,5.0,,1.0207522251902288,A(2-11-5),O-H-C
A,2,11,6.0,,0.6244758828376563,A(2-11-6),O-H-H
A,2,11,7.0,,0.6662275322555693,A(2-11-7),O-H-H
A,2,11,8.0,,0.10259630397259485,A(2-11-8),O-H-H
A,2,11,9.0,,0.4483359358508723,A(2-11-9),O-H-H
A,2,11,10.0,,1.1300998240286302,A(2-11-10),O-H-H
A,2,11,12.0,,1.0992089031626924,A(2-11-12),O-H-H
A,2,11,13.0,,1.1826003288288078,A(2-11-13),O-H-H
A,3,11,4.0,,0.721959724480984,A(3-11-4),C-H-O
A,3,11,5.0,,0.45346944656143295,A(3-11-5),C-H-C
A,3,11,6.0,,0.29285325622285957,A(3-11-6),C-H-H
A,3,11,7.0,,0.6624723079291516,A(3-11-7),C-H-H
A,3,11,8.0,,0.6414048147155957,A(3-11-8),C-H-H
A,3,11,9.0,,0.4257089704827011,A(3-11-9),C-H-H
A,3,11,10.0,,0.6104764566575374,A(3-11-10),C-H-H
A,3,11,12.0,,0.38085913871032606,A(3-11-12),C-H-H
A,3,11,13.0,,0.6662022112238598,A(3-11-13),C-H-H
A,4,11,5.0,,0.26866726647069383,A(4-11-5),O-H-C
A,4,11,6.0,,0.6288889084134893,A(4-11-6),O-H-H
A,4,11,7.0,,0.6544303148954207,A(4-11-7),O-H-H
A,4,11,8.0,,1.1325042437401223,A(4-11-8),O-H-H
A,4,11,9.0,,1.1246445937737533,A(4-11-9),O-H-H
A,4,11,10.0,,1.1305565862446758,A(4-11-10),O-H-H
A,4,11,12.0,,0.49750254139927763,A(4-11-12),O-H-H
A,4,11,13.0,,0.0570508133390788,A(4-11-13),O-H-H
A,5,11,6.0,,0.3965444132651482,A(5-11-6),C-H-H
A,5,11,7.0,,0.5611510588729335,A(5-11-7),C-H-H
A,5,11,8.0,,0.9182533291143868,A(5-11-8),C-H-H
A,5,11,9.0,,0.8593831332479049,A(5-11-9),C-H-H
A,5,11,10.0,,0.9178765543787166,A(5-11-10),C-H-H
A,5,11,12.0,,0.30711879148687055,A(5-11-12),C-H-H
A,5,11,13.0,,0.21273326453269675,A(5-11-13),C-H-H
A,6,11,7.0,,0.3697988492118855,A(6-11-7),H-H-H
A,6,11,8.0,,0.5221139664019134,A(6-11-8),H-H-H
A,6,11,9.0,,0.5349893966319028,A(6-11-9),H-H-H
A,6,11,10.0,,0.9032368758580863,A(6-11-10),H-H-H
A,6,11,12.0,,0.5298543374845203,A(6-11-12),H-H-H
A,6,11,13.0,,0.5736278260310975,A(6-11-13),H-H-H
A,7,11,8.0,,0.5811720864833029,A(7-11-8),H-H-H
A,7,11,9.0,,0.8143359800869593,A(7-11-9),H-H-H
A,7,11,10.0,,1.2729474863574604,A(7-11-10),H-H-H
A,7,11,12.0,,0.8193029586118317,A(7-11-12),H-H-H
A,7,11,13.0,,0.6186857011666281,A(7-11-13),H-H-H
A,8,11,9.0,,0.41122844032803446,A(8-11-9),H-H-H
A,8,11,10.0,,1.084786281321023,A(8-11-10),H-H-H
A,8,11,12.0,,1.004467872741805,A(8-11-12),H-H-H
A,8,11,13.0,,1.0806894766516717,A(8-11-13),H-H-H
A,9,11,10.0,,0.6817819735648973,A(9-11-10),H-H-H
A,9,11,12.0,,0.7941495807434834,A(9-11-12),H-H-H
A,9,11,13.0,,1.0676196874896697,A(9-11-13),H-H-H
A,10,11,12.0,,0.6334108382182225,A(10-11-12),H-H-H
A,10,11,13.0,,1.0907195734774962,A(10-11-13),H-H-H
A,12,11,13.0,,0.4575553608954378,A(12-11-13),H-H-H
A,0,12,1.0,,0.565477809645592,A(0-12-1),C-H-C
A,0,12,2.0,,0.8450881443285393,A(0-12-2),C-H-O
A,0,12,3.0,,1.226306609053542,A(0-12-3),C-H-C
A,0,12,4.0,,1.21192181738855,A(0-12-4),C-H-O
A,0,12,5.0,,0.722607147822747,A(0-12-5),C-H-C
A,0,12,6.0,,0.4589271265076961,A(0-12-6),C-H-H
A,0,12,7.0,,0.24625299592744224,A(0-12-7),C-H-H
A,0,12,8.0,,0.4866488851431369,A(0-12-8),C-H-H
A,0,12,9.0,,0.8786593386669524,A(0-12-9),C-H-H
A,0,12,10.0,,1.531860213969449,A(0-12-10),C-H-H
A,0,12,11.0,,1.3420595182375108,A(0-12-11),C-H-H
A,0,12,13.0,,1.157051129809208,A(0-12-13),C-H-H
A,1,12,2.0,,0.44673012296311515,A(1-12-2),C-H-O
A,1,12,3.0,,0.8848831939322523,A(1-12-3),C-H-C
A,1,12,4.0,,1.1809215215847422,A(1-12-4),C-H-O
A,1,12,5.0,,1.0762047277034636,A(1-12-5),C-H-C
A,1,12,6.0,,0.834283751447009,A(1-12-6),C-H-H
A,1,12,7.0,,0.7423690465121351,A(1-12-7),C-H-H
A,1,12,8.0,,0.09012273847357033,A(1-12-8),C-H-H
A,1,12,9.0,,0.39351768834748974,A(1-12-9),C-H-H
A,1,12,10.0,,1.041168381753188,A(1-12-10),C-H-H
A,1,12,11.0,,1.0368275171128631,A(1-12-11),C-H-H
A,1,12,13.0,,1.6517058130406355,A(1-12-13),C-H-H
A,2,12,3.0,,0.439524130574271,A(2-12-3),O-H-C
A,2,12,4.0,,0.8038420380959316,A(2-12-4),O-H-O
A,2,12,5.0,,0.9995927444994631,A(2-12-5),O-H-C
A,2,12,6.0,,1.2326933075071904,A(2-12-6),O-H-H
A,2,12,7.0,,0.9015228944613054,A(2-12-7),O-H-H
A,2,12,8.0,,0.520438351652642,A(2-12-8),O-H-H
A,2,12,9.0,,0.6881881137460737,A(2-12-9),O-H-H
A,2,12,10.0,,0.6889357211091688,A(2-12-10),O-H-H
A,2,12,11.0,,0.59022388572875,A(2-12-11),O-H-H
A,2,12,13.0,,1.6189557116407869,A(2-12-13),O-H-H
A,3,12,4.0,,0.5576412336409521,A(3-12-4),C-H-O
A,3,12,5.0,,1.088835809177341,A(3-12-5),C-H-C
A,3,12,6.0,,1.6530109518042562,A(3-12-6),C-H-H
A,3,12,7.0,,1.205446102754756,A(3-12-7),C-H-H
A,3,12,8.0,,0.9599600293558443,A(3-12-8),C-H-H
A,3,12,9.0,,1.0552311138674033,A(3-12-9),C-H-H
A,3,12,10.0,,0.4360839149616883,A(3-12-10),C-H-H
A,3,12,11.0,,0.1553540184492336,A(3-12-11),C-H-H
A,3,12,13.0,,1.6231956377518328,A(3-12-13),C-H-H
A,4,12,5.0,,0.7024694733651627,A(4-12-5),O-H-C
A,4,12,6.0,,1.6625314961612667,A(4-12-6),O-H-H
A,4,12,7.0,,1.05645371276442,A(4-12-7),O-H-H
A,4,12,8.0,,1.2180757922107583,A(4-12-8),O-H-H
A,4,12,9.0,,1.4911178593061538,A(4-12-9),O-H-H
A,4,12,10.0,,0.9453363557195098,A(4-12-10),O-H-H
A,4,12,11.0,,0.48296635929429826,A(4-12-11),O-H-H
A,4,12,13.0,,1.098378914621792,A(4-12-13),O-H-H
A,5,12,6.0,,1.0757150101800395,A(5-12-6),C-H-H
A,5,12,7.0,,0.4843448446055516,A(5-12-7),C-H-H
A,5,12,8.0,,1.0460832358280747,A(5-12-8),C-H-H
A,5,12,9.0,,1.468804538468,A(5-12-9),C-H-H
A,5,12,10.0,,1.5243549690604374,A(5-12-10),C-H-H
A,5,12,11.0,,1.1020947148744773,A(5-12-11),C-H-H
A,5,12,13.0,,0.6212605008182098,A(5-12-13),C-H-H
A,6,12,7.0,,0.6174103404043454,A(6-12-7),H-H-H
A,6,12,8.0,,0.7448950229576374,A(6-12-8),H-H-H
A,6,12,9.0,,0.9609399767407102,A(6-12-9),H-H-H
A,6,12,10.0,,1.8753724184034695,A(6-12-10),H-H-H
A,6,12,11.0,,1.7829437013089178,A(6-12-11),H-H-H
A,6,12,13.0,,1.2766101800047196,A(6-12-13),H-H-H
A,7,12,8.0,,0.6789752532352754,A(7-12-8),H-H-H
A,7,12,9.0,,1.0969153642007767,A(7-12-9),H-H-H
A,7,12,10.0,,1.5786568190505248,A(7-12-10),H-H-H
A,7,12,11.0,,1.2912612878773642,A(7-12-11),H-H-H
A,7,12,13.0,,0.927826071035711,A(7-12-13),H-H-H
A,8,12,9.0,,0.42768551479035344,A(8-12-9),H-H-H
A,8,12,10.0,,1.1308020561412675,A(8-12-10),H-H-H
A,8,12,11.0,,1.1096296107157957,A(8-12-11),H-H-H
A,8,12,13.0,,1.6001077552980745,A(8-12-13),H-H-H
A,9,12,10.0,,1.0156208653316927,A(9-12-10),H-H-H
A,9,12,11.0,,1.2074109623174478,A(9-12-11),H-H-H
A,9,12,13.0,,2.0239872471942393,A(9-12-13),H-H-H
A,10,12,11.0,,0.4626621509311331,A(10-12-11),H-H-H
A,10,12,13.0,,2.0415361733623922,A(10-12-13),H-H-H
A,11,12,13.0,,1.579293045690938,A(11-12-13),H-H-H
A,0,13,1.0,,0.31140406065568366,A(0-13-1),C-H-C
A,0,13,2.0,,0.6499624397769165,A(0-13-2),C-H-O
A,0,13,3.0,,1.0084775553430951,A(0-13-3),C-H-C
A,0,13,4.0,,1.2208288515957393,A(0-13-4),C-H-O
A,0,13,5.0,,0.7072044603952149,A(0-13-5),C-H-C
A,0,13,6.0,,0.4304244064181436,A(0-13-6),C-H-H
A,0,13,7.0,,0.46269601392395654,A(0-13-7),C-H-H
A,0,13,8.0,,0.195210437725904,A(0-13-8),C-H-H
A,0,13,9.0,,0.458007408119906,A(0-13-9),C-H-H
A,0,13,10.0,,1.070146350755271,A(0-13-10),C-H-H
A,0,13,11.0,,1.1693891879867546,A(0-13-11),C-H-H
A,0,13,12.0,,1.1431474344911614,A(0-13-12),C-H-H
A,1,13,2.0,,0.3809631475294644,A(1-13-2),C-H-O
A,1,13,3.0,,0.708937314479122,A(1-13-3),C-H-C
A,1,13,4.0,,0.9408848076617398,A(1-13-4),C-H-O
A,1,13,5.0,,0.410726572879849,A(1-13-5),C-H-C
A,1,13,6.0,,0.6773225524992711,A(1-13-6),C-H-H
A,1,13,7.0,,0.6678616316173476,A(1-13-7),C-H-H
A,1,13,8.0,,0.1491033212901849,A(1-13-8),C-H-H
A,1,13,9.0,,0.26571931283454475,A(1-13-9),C-H-H
A,1,13,10.0,,0.7611327345937893,A(1-13-10),C-H-H
A,1,13,11.0,,0.8863797794813238,A(1-13-11),C-H-H
A,1,13,12.0,,0.9472983652058915,A(1-13-12),C-H-H
A,2,13,3.0,,0.37674168252596213,A(2-13-3),O-H-C
A,2,13,4.0,,0.5710173399110624,A(2-13-4),O-H-O
A,2,13,5.0,,0.40563029010701845,A(2-13-5),O-H-C
A,2,13,6.0,,1.0540468495493036,A(2-13-6),O-H-H
A,2,13,7.0,,0.8175049490295717,A(2-13-7),O-H-H
A,2,13,8.0,,0.4547998534031372,A(2-13-8),O-H-H
A,2,13,9.0,,0.543993632685378,A(2-13-9),O-H-H
A,2,13,10.0,,0.5656927985909163,A(2-13-10),O-H-H
A,2,13,11.0,,0.5194700868324427,A(2-13-11),O-H-H
A,2,13,12.0,,1.0303640053274679,A(2-13-12),O-H-H
A,3,13,4.0,,0.26493177579706934,A(3-13-4),C-H-O
A,3,13,5.0,,0.4711618410405491,A(3-13-5),C-H-C
A,3,13,6.0,,1.3782352105445232,A(3-13-6),C-H-H
A,3,13,7.0,,1.1830808027923523,A(3-13-7),C-H-H
A,3,13,8.0,,0.8155131019880234,A(3-13-8),C-H-H
A,3,13,9.0,,0.7608793994673653,A(3-13-9),C-H-H
A,3,13,10.0,,0.3113559082047685,A(3-13-10),C-H-H
A,3,13,11.0,,0.20928802066218524,A(3-13-11),C-H-H
A,3,13,12.0,,0.9382592853210283,A(3-13-12),C-H-H
A,4,13,5.0,,0.7358725322629202,A(4-13-5),O-H-C
A,4,13,6.0,,1.6180948515271927,A(4-13-6),O-H-H
A,4,13,7.0,,1.2975374908946453,A(4-13-7),O-H-H
A,4,13,8.0,,1.025755451647408,A(4-13-8),O-H-H
A,4,13,9.0,,1.0223969134469315,A(4-13-9),O-H-H
A,4,13,10.0,,0.5055658191234487,A(4-13-10),O-H-H
A,4,13,11.0,,0.05673361594421616,A(4-13-11),O-H-H
A,4,13,12.0,,1.143230750995495,A(4-13-12),O-H-H
A,5,13,6.0,,0.9732863110875929,A(5-13-6),C-H-H
A,5,13,7.0,,1.067779616920654,A(5-13-7),C-H-H
A,5,13,8.0,,0.5591539639643749,A(5-13-8),C-H-H
A,5,13,9.0,,0.3172893941901977,A(5-13-9),C-H-H
A,5,13,10.0,,0.37674952802623984,A(5-13-10),C-H-H
A,5,13,11.0,,0.6804493784122873,A(5-13-11),C-H-H
A,5,13,12.0,,0.6282527302722258,A(5-13-12),C-H-H
A,6,13,7.0,,0.7171964138529145,A(6-13-7),H-H-H
A,6,13,8.0,,0.6117594777436012,A(6-13-8),H-H-H
A,6,13,9.0,,0.657065692645169,A(6-13-9),H-H-H
A,6,13,10.0,,1.346965075975351,A(6-13-10),H-H-H
A,6,13,11.0,,1.563295028647478,A(6-13-11),H-H-H
A,6,13,12.0,,1.1474450588807605,A(6-13-12),H-H-H
A,7,13,8.0,,0.5213652721493512,A(7-13-8),H-H-H
A,7,13,9.0,,0.8955115321603965,A(7-13-9),H-H-H
A,7,13,10.0,,1.3673678855513827,A(7-13-10),H-H-H
A,7,13,11.0,,1.2630500822178075,A(7-13-11),H-H-H
A,7,13,12.0,,1.594562855324908,A(7-13-12),H-H-H
A,8,13,9.0,,0.385384660473611,A(8-13-9),H-H-H
A,8,13,10.0,,0.9013482330563167,A(8-13-10),H-H-H
A,8,13,11.0,,0.9741898376241998,A(8-13-11),H-H-H
A,8,13,12.0,,1.082549835716973,A(8-13-12),H-H-H
A,9,13,10.0,,0.6900272466601158,A(9-13-10),H-H-H
A,9,13,11.0,,0.965688865759914,A(9-13-11),H-H-H
A,9,13,12.0,,0.6998208141024616,A(9-13-12),H-H-H
A,10,13,11.0,,0.4648270639896411,A(10-13-11),H-H-H
A,10,13,12.0,,0.6401669548330192,A(10-13-12),H-H-H
A,11,13,12.0,,1.1047442470034177,A(11-13-12),H-H-H
D,0,1,2.0,3.0,-0.9447310088963978,D(0-1-2-3),C-C-O-C
D,0,1,2.0,4.0,-0.45037956518936095,D(0-1-2-4),C-C-O-O
D,0,1,2.0,5.0,-0.4685707136541333,D(0-1-2-5),C-C-O-C
D,0,1,2.0,6.0,-0.10119589734644363,D(0-1-2-6),C-C-O-H
D,0,1,2.0,7.0,0.47286725286037434,D(0-1-2-7),C-C-O-H
D,0,1,2.0,8.0,2.0328656051462164,D(0-1-2-8),C-C-O-H
D,0,1,2.0,9.0,-2.2702538945309008,D(0-1-2-9),C-C-O-H
D,0,1,2.0,10.0,-1.418225782424825,D(0-1-2-10),C-C-O-H
D,0,1,2.0,11.0,-0.9025926824621912,D(0-1-2-11),C-C-O-H
D,0,1,2.0,12.0,-0.8530328404020088,D(0-1-2-12),C-C-O-H
D,0,1,2.0,13.0,-0.3109564829067192,D(0-1-2-13),C-C-O-H
D,0,1,3.0,4.0,0.06738574112513292,D(0-1-3-4),C-C-C-O
D,0,1,3.0,5.0,-0.277526749256517,D(0-1-3-5),C-C-C-C
D,0,1,3.0,6.0,-0.30063052725765993,D(0-1-3-6),C-C-C-H
D,0,1,3.0,7.0,0.5015230356994648,D(0-1-3-7),C-C-C-H
D,0,1,3.0,8.0,2.056229816547082,D(0-1-3-8),C-C-C-H
D,0,1,3.0,9.0,-2.0058479087744834,D(0-1-3-9),C-C-C-H
D,0,1,3.0,10.0,-1.8514673716283672,D(0-1-3-10),C-C-C-H
D,0,1,3.0,11.0,2.217499168886462,D(0-1-3-11),C-C-C-H
D,0,1,3.0,12.0,-0.7444120023093328,D(0-1-3-12),C-C-C-H
D,0,1,3.0,13.0,-0.13948738774031555,D(0-1-3-13),C-C-C-H
D,0,1,4.0,5.0,-0.5183398449955469,D(0-1-4-5),C-C-O-C
D,0,1,4.0,6.0,-0.26058819817952245,D(0-1-4-6),C-C-O-H
D,0,1,4.0,7.0,0.555756041358233,D(0-1-4-7),C-C-O-H
D,0,1,4.0,8.0,1.4409020052679746,D(0-1-4-8),C-C-O-H
D,0,1,4.0,9.0,-1.847215340388595,D(0-1-4-9),C-C-O-H
D,0,1,4.0,10.0,-2.4611713824904866,D(0-1-4-10),C-C-O-H
D,0,1,4.0,11.0,2.9279906454559836,D(0-1-4-11),C-C-O-H
D,0,1,4.0,12.0,-1.0855042215228459,D(0-1-4-12),C-C-O-H
D,0,1,4.0,13.0,-0.2446546510906287,D(0-1-4-13),C-C-O-H
D,0,1,5.0,6.0,-0.5126008283643428,D(0-1-5-6),C-C-C-H
D,0,1,5.0,7.0,0.5410222788960436,D(0-1-5-7),C-C-C-H
D,0,1,5.0,8.0,0.43410683877623146,D(0-1-5-8),C-C-C-H
D,0,1,5.0,9.0,-1.983894033262487,D(0-1-5-9),C-C-C-H
D,0,1,5.0,10.0,-3.1233162223259576,D(0-1-5-10),C-C-C-H
D,0,1,5.0,11.0,2.516763047112776,D(0-1-5-11),C-C-C-H
D,0,1,5.0,12.0,-2.0583310106706234,D(0-1-5-12),C-C-C-H
D,0,1,5.0,13.0,0.3009865788939108,D(0-1-5-13),C-C-C-H
D,0,1,6.0,7.0,-0.5935811355029676,D(0-1-6-7),C-C-H-H
D,0,1,6.0,8.0,-1.963018708605629,D(0-1-6-8),C-C-H-H
D,0,1,6.0,9.0,2.4646056266179106,D(0-1-6-9),C-C-H-H
D,0,1,6.0,10.0,1.1425000339856544,D(0-1-6-10),C-C-H-H
D,0,1,6.0,11.0,0.5249810947153242,D(0-1-6-11),C-C-H-H
D,0,1,6.0,12.0,1.129442663358526,D(0-1-6-12),C-C-H-H
D,0,1,6.0,13.0,0.47802528272485756,D(0-1-6-13),C-C-H-H
D,0,1,7.0,8.0,2.40043337883784,D(0-1-7-8),C-C-H-H
D,0,1,7.0,9.0,0.4498972869601716,D(0-1-7-9),C-C-H-H
D,0,1,7.0,10.0,-1.1607586693012717,D(0-1-7-10),C-C-H-H
D,0,1,7.0,11.0,-1.698792062941017,D(0-1-7-11),C-C-H-H
D,0,1,7.0,12.0,-0.4645785421041812,D(0-1-7-12),C-C-H-H
D,0,1,7.0,13.0,-0.6162655689891762,D(0-1-7-13),C-C-H-H
D,0,1,8.0,9.0,2.145691427725502,D(0-1-8-9),C-C-H-H
D,0,1,8.0,10.0,-2.5917990558380746,D(0-1-8-10),C-C-H-H
D,0,1,8.0,11.0,-1.9864428376287828,D(0-1-8-11),C-C-H-H
D,0,1,8.0,12.0,0.3756910926881139,D(0-1-8-12),C-C-H-H
D,0,1,8.0,13.0,-0.23077308059488158,D(0-1-8-13),C-C-H-H
D,0,1,9.0,10.0,1.5945155316586925,D(0-1-9-10),C-C-H-H
D,0,1,9.0,11.0,1.8572524445395302,D(0-1-9-11),C-C-H-H
D,0,1,9.0,12.0,0.6594498588671668,D(0-1-9-12),C-C-H-H
D,0,1,9.0,13.0,0.4879195758304162,D(0-1-9-13),C-C-H-H
D,0,1,10.0,11.0,1.6272269152392111,D(0-1-10-11),C-C-H-H
